mult,pT,eta
62,22.462,5.26342
30,11.2326,49.2246
50,20.0751,49.7666
44,20.9337,24.8018
34,17.1721,19.0516
48,13.1918,37.2337
44,15.2434,-44.0598
78,39.6093,62.9428
102,52.802,-91.3036
116,57.3704,93.2744
154,74.4129,128.179
56,24.4577,-22.6217
282,169.268,100.314
42,16.1297,12.8259
56,22.2364,22.7902
26,13.6621,-8.13578
38,12.3356,-19.89
62,27.0196,87.7862
122,67.665,72.2423
78,31.8498,7.93306
28,10.1847,5.36946
54,20.562,-6.28168
54,17.3913,66.6283
58,25.9802,36.0646
162,90.2472,-55.149
126,50.4584,-43.6564
44,15.2175,-13.4548
86,38.6422,10.2535
56,27.2586,-55.5045
96,41.7079,104.156
218,99.9534,-169.181
174,86.6546,59.2411
66,34.6595,-0.132521
206,125.625,-13.6695
72,34.8169,70.3517
112,59.4039,70.3913
80,38.3484,-43.9627
48,16.7719,-21.6957
204,111.695,-63.5821
96,42.6041,27.1619
118,58.0839,-4.69498
62,28.8282,6.01866
174,74.5968,36.6953
72,29.9364,-7.60003
170,76.9913,-40.6086
34,12.4671,68.7844
40,17.0966,18.0683
44,17.4168,-12.4484
94,41.8401,-90.1683
210,102.891,60.0731
106,47.0491,58.3359
104,48.7912,33.9939
40,11.1129,25.8475
66,30.885,-48.2094
198,100.835,46.3687
42,13.1421,-19.4594
42,20.872,-40.1142
28,8.18793,52.34
146,81.9867,61.2302
52,20.0052,-3.62913
40,15.2077,11.6456
128,65.1336,-93.6678
64,20.0372,32.529
68,30.979,-7.46692
30,11.4307,20.994
292,165.106,23.0957
236,160.882,-42.0034
96,47.4624,-126.108
204,93.4666,46.5057
36,10.459,-82.7132
118,55.0627,42.0547
54,23.1645,5.08521
214,113.097,86.4394
54,23.6696,-84.6876
42,16.0048,-37.1463
48,26.2802,-26.5151
100,45.638,-81.757
138,67.5909,3.55788
18,7.48011,23.6971
46,17.4274,3.76513
54,24.4609,-25.3308
122,57.2123,48.2711
60,23.634,-70.8064
132,65.5558,47.2984
58,19.373,62.0176
66,36.9285,4.54164
232,140.966,-79.0321
122,63.4983,-13.2039
54,17.8547,42.9914
78,39.4081,6.90205
42,15.1215,-16.9461
68,32.3241,107.704
40,14.9334,10.5421
70,55.6869,-35.4933
38,16.8899,39.336
28,11.7848,27.9743
58,22.9546,39.5282
48,19.8534,-30.9603
52,19.0303,13.8457
88,41.222,-71.4111
190,133.488,29.4502
44,17.2657,-19.6369
54,33.1581,-53.6758
98,50.3766,-8.58787
102,34.3201,-106.176
100,61.7192,10.2989
326,214.888,-141.605
40,16.6347,-23.527
106,45.2253,126.432
132,79.9802,112.956
180,84.9617,55.6317
106,51.3243,40.1613
238,123.338,-73.581
42,17.2237,-21.716
52,23.3697,4.98482
62,34.3143,-29.3691
68,27.7298,46.1326
216,136.757,108.102
30,11.0407,16.8705
48,20.4226,58.4955
38,11.0219,-30.9255
96,56.3572,32.5948
54,25.5692,-40.2965
50,17.3353,-7.96027
90,43.3326,-119.774
16,4.75873,61.4854
142,65.9188,-4.41737
34,12.7067,23.7666
176,87.2387,3.99146
180,105.196,-19.1578
54,19.9575,104.787
60,25.7147,12.1373
42,16.0679,35.7691
46,16.0286,100.827
72,35.8953,-17.5666
120,52.8288,-91.9809
34,10.4845,-1.85616
124,60.8557,16.6408
42,18.4006,22.7363
76,28.7432,-26.6856
36,11.856,-14.6921
68,32.6542,9.22649
120,59.7227,27.5618
40,14.8032,-50.5295
48,18.1888,-101.079
72,34.5387,59.8385
100,46.5686,124.571
158,100.938,-85.7471
198,118.588,-53.7681
202,113.819,76.5008
152,83.7201,-59.5481
66,24.5322,28.5485
44,20.8219,3.77941
44,15.5815,5.30987
90,56.8531,-82.9855
128,69.4758,80.2535
46,18.0241,-44.7251
218,126.024,-2.98064
184,122.346,-51.7357
50,18.558,10.222
32,10.6319,-5.28379
36,12.9336,9.99951
68,27.9909,0.47211
78,30.3597,47.7716
50,16.9133,-23.5018
148,82.3427,-39.7848
104,41.2487,9.42018
34,14.5348,27.6748
50,19.7593,-20.4136
186,108.768,-90.0727
204,139.569,-12.2852
56,21.6771,-66.7937
146,73.3444,28.6308
164,87.2016,-24.2059
34,10.3512,-11.7143
62,28.6368,-38.4309
36,11.4611,38.299
54,27.1105,-52.0263
50,21.8251,-41.5286
76,34.5022,-10.7617
216,119.276,60.2294
52,18.0898,21.4794
124,54.9876,-17.2213
62,23.1034,37.2541
36,12.75,56.3892
24,8.69801,-7.26049
218,128.79,-52.8816
36,12.2831,9.46104
66,40.0131,-66.0041
48,17.715,36.9382
64,27.9589,12.9282
172,82.9087,139.13
42,18.6899,48.3052
124,52.0208,79.2155
178,82.5712,-7.91237
126,69.045,62.5107
64,29.903,-29.1468
244,140.032,-96.5283
146,66.3477,-6.25132
134,76.0269,17.3797
134,67.4605,-19.4792
164,93.0056,-17.1694
62,22.3954,-4.42693
60,26.9861,-16.4856
32,14.7101,32.6227
50,22.331,46.2216
168,86.7845,22.8068
138,55.2898,-40.2606
28,8.82312,0.644463
190,106.251,-20.2672
56,24.9512,-23.8562
52,21.4009,-40.244
42,18.1212,34.3853
48,19.461,-2.79377
40,18.122,28.5429
108,48.5727,16.6875
34,12.7172,-28.323
80,37.0381,37.8689
52,21.7322,-121.675
80,36.3834,7.83406
40,17.099,-38.3944
50,22.3767,-93.6247
42,22.1632,6.32248
74,49.2631,-16.13
28,9.64153,5.57193
78,34.4439,41.244
44,15.4788,45.683
36,10.694,-54.6169
68,30.7605,-3.3103
52,26.3952,46.5661
74,34.2817,-23.0011
44,15.6254,-52.653
44,30.9704,6.7185
76,37.8341,30.4326
56,27.0907,-32.5526
110,54.3989,52.4966
64,32.8747,-94.7024
178,82.0145,73.47
184,113.878,-83.0188
136,73.6918,-74.5768
266,176.042,30.4327
36,11.3798,-21.7581
46,19.614,64.3813
298,178.208,9.44095
178,90.8516,-15.9498
68,31.3361,-47.8895
36,14.3817,1.1739
54,20.9609,6.47809
98,44.3399,66.2148
138,58.4677,-7.50764
52,19.7322,-26.547
90,33.2222,6.42244
178,93.0877,192.217
56,33.6515,5.60208
106,52.6857,17.9248
80,32.5452,133.807
184,93.1035,-90.1567
158,84.8364,30.7766
144,63.4239,-14.5329
52,23.911,-98.1888
76,37.6452,90.0081
62,24.0341,-42.4986
180,87.2053,83.3292
50,23.1443,7.34582
134,64.0903,-2.3903
34,13.1584,42.152
48,20.1958,68.4605
144,81.7342,-48.7792
68,33.3043,-45.4878
42,16.2066,58.7832
60,23.2707,0.687634
40,15.0542,3.34289
52,27.4992,-47.2625
32,9.52264,13.3538
40,16.5483,52.7932
98,45.3566,-94.8442
38,20.5294,-52.4085
34,13.0475,53.8487
18,7.0072,-17.4229
80,28.7851,-2.08632
76,31.3211,24.8638
32,9.5058,20.6508
118,52.9261,78.3234
122,62.5592,-0.850079
70,24.8914,123.047
52,23.2547,28.7369
140,63.4582,17.3509
44,18.2798,13.7358
40,11.8183,34.6924
104,51.9687,-33.1462
70,27.8903,-63.7923
46,15.8908,-70.4865
94,38.1352,32.9686
120,63.1372,-43.9917
54,21.1684,5.14473
86,36.4781,-50.8109
174,112.06,-5.24603
76,28.3589,-80.9958
60,24.396,3.11803
260,157.096,-66.3605
68,32.1922,75.6543
66,32.9443,10.2688
166,73.9796,4.21009
36,13.7655,-45.707
36,14.1467,10.7528
134,61.8249,48.8329
42,19.2837,50.9575
36,15.4033,-7.08342
44,23.8214,-40.7637
46,17.4061,13.7548
64,20.7684,58.6526
74,36.7303,-2.64664
30,11.7552,25.4769
66,29.1341,-46.0681
130,65.616,39.0441
192,103.677,64.3222
92,49.8466,-72.7311
132,65.7931,-132.606
52,18.781,-60.0788
56,26.5686,-22.5219
46,18.6164,-16.0441
52,23.52,25.0724
132,61.8914,32.7023
48,21.3679,-34.3836
126,62.8663,-18.6245
38,12.9202,61.5012
74,32.2959,-51.1946
34,13.5273,-32.3993
56,21.7002,-2.55167
64,24.2425,-23.9322
36,15.1051,-7.09558
132,72.1086,72.8218
46,21.08,-10.9889
158,71.7865,33.0447
214,119.801,125.319
68,28.2483,-76.7175
54,21.2447,-56.4828
38,14.0371,14.5478
78,45.4249,52.9595
246,170.754,25.5637
24,7.70506,-37.1793
42,15.365,22.0377
28,9.77156,10.5756
50,22.3373,-9.90557
36,15.2365,-52.8348
56,26.5546,-5.39795
44,19.4252,-32.759
86,42.7232,28.7283
70,27.8142,-33.367
26,7.84693,-18.4207
56,27.1141,-29.7538
64,27.3333,14.5676
96,46.4481,-14.7612
164,90.4997,-29.2697
52,26.5361,-55.472
66,33.8428,113.863
78,40.4397,-31.9839
100,42.6937,11.1066
138,77.7824,56.4643
76,38.9667,38.8993
130,58.739,8.38494
178,90.813,65.3242
60,23.7888,-10.1815
184,103.842,45.2068
36,15.0711,18.7466
54,22.0707,-2.72735
32,12.8636,32.314
66,35.7306,-49.2297
36,13.9838,42.2962
160,83.7775,36.1584
52,20.7678,-34.4091
220,124.294,-83.4176
46,17.2031,14.2769
48,21.4216,3.83209
78,44.9685,-111.225
84,34.0088,-56.7523
42,18.1143,-32.1421
58,27.3776,1.4228
36,13.2172,-41.1181
130,70.142,-31.8454
112,49.6563,13.6106
188,101.248,-137.172
90,47.9363,-52.9101
62,28.0232,-26.3747
46,21.4053,-61.8386
136,59.1734,16.4925
36,16.5571,-45.2278
64,25.5754,116.477
64,23.8627,-17.7764
52,16.5972,-130.398
48,18.1151,-1.96629
24,8.20943,-22.9841
110,51.8487,53.3878
40,16.3026,24.8159
78,42.2504,86.7517
150,69.0724,168.586
54,18.4149,-66.6834
38,12.8812,45.732
40,18.6609,-30.9418
148,92.8344,-89.9848
118,66.7939,17.859
90,31.2642,-108.104
116,51.4199,-116.34
126,72.4099,35.5313
152,73.5673,-105.798
24,11.6424,13.4681
110,43.4276,9.67152
74,35.7627,2.49436
110,53.5221,-46.2711
138,63.4323,-57.9124
42,13.9666,20.5504
90,33.4316,95.4766
212,125.205,-127.496
72,30.5135,-78.3193
58,25.4236,15.7326
256,134.946,104.7
260,149.95,41.6177
46,17.3504,23.6861
80,42.2779,96.1568
76,35.6466,-20.8484
46,20.0752,-18.3576
74,34.8541,-17.3667
58,20.0486,-44.806
108,39.0008,151.708
220,130.733,-100.195
138,67.2838,152.647
84,38.9243,-100.628
128,74.8442,-45.3957
90,36.4216,-2.85151
54,24.3133,64.2921
186,84.8194,-46.619
46,21.3145,-25.5583
36,15.9358,42.3509
114,62.3497,-42.9655
104,48.2894,29.968
232,124.955,-62.0746
128,55.7726,-6.41996
92,37.5447,-39.8317
38,21.4733,-41.5187
116,49.6668,-153.764
42,16.2892,46.6268
42,18.0629,-10.2442
70,33.2282,33.5171
54,21.8749,-42.3095
138,78.0803,-28.3084
36,11.0119,-38.1815
50,18.3306,7.03539
198,127.954,72.4036
66,26.1508,-40.7026
30,10.5111,62.2606
84,32.9297,51.4339
62,22.9783,-43.9798
50,15.9133,25.4484
34,10.1186,-16.7448
82,33.0431,25.9267
84,29.8506,-42.0515
70,29.3948,-41.5634
38,12.6671,-52.5128
34,11.468,27.1724
52,18.3436,-3.42076
182,95.4852,-50.885
40,21.7148,-18.2452
88,38.6908,-18.2008
44,13.3695,-0.882483
42,14.1379,9.41381
158,102.218,56.0115
68,28.0774,-6.10105
104,58.9173,-50.6072
42,17.543,-18.0611
160,77.5438,-80.7524
56,21.6823,-62.0913
248,147.561,-35.7231
48,19.1118,-61.8787
40,14.3911,62.6277
112,43.5562,-79.1797
40,13.3381,31.7927
48,14.6459,-20.9461
122,55.1364,69.8562
48,18.8339,20.6415
48,20.2814,-50.0172
76,28.2041,-92.739
34,15.2062,-45.0954
110,60.0251,33.3534
254,166.482,44.5047
58,17.462,20.4691
178,106.452,-71.3955
122,80.7426,-31.4182
182,118.719,-17.3346
84,38.5384,-66.9115
60,19.4144,-96.3473
140,65.7763,77.5071
68,32.8139,-9.44665
62,21.2943,3.78005
134,85.8723,7.08886
28,7.90657,-4.38735
66,30.1803,-68.9447
42,21.6586,-1.86384
36,15.6764,-27.1621
186,92.9288,18.2071
154,86.1143,53.0073
116,46.1108,-61.9402
136,65.7199,29.9742
34,15.229,-7.39167
68,30.3182,-13.0282
92,50.9055,62.7387
32,10.4515,4.5809
124,68.8001,74.9176
52,22.193,17.9343
152,84.7152,-41.1949
112,48.0523,-69.4416
70,25.2955,15.4347
58,23.5832,-49.1811
134,53.5363,13.7846
42,15.4773,-6.7972
124,54.7836,-4.50432
150,72.6973,-38.7124
44,31.003,-60.0755
96,44.1257,-66.4646
204,117.699,108.919
156,93.2679,26.216
62,29.092,15.2472
34,16.6019,-6.4742
28,9.92897,8.80389
62,30.3739,-37.8935
44,15.3652,53.4657
162,82.9366,4.68443
42,17.3385,31.3251
58,25.6273,-29.8335
80,33.9939,-17.5113
106,62.5228,15.7647
60,26.3719,-72.7075
64,29.3358,5.21859
96,46.6976,32.8478
116,47.5099,-39.4181
44,17.5382,-22.7954
108,50.215,-6.09866
28,8.78714,28.8565
54,30.0028,34.5138
166,67.1625,85.1932
90,48.5166,46.794
232,125.098,84.2741
82,40.9254,-74.2636
82,32.947,62.0454
134,61.5239,39.0364
30,9.02321,41.9471
72,33.9036,-28.3207
158,79.1456,-79.9842
166,73.1249,133.336
186,102.602,-3.68763
100,44.4276,-96.4878
46,20.6059,30.6111
132,57.2067,38.5021
38,13.4425,25.1903
76,32.6718,17.3256
138,60.2694,-92.481
146,77.0454,-78.5535
42,15.2126,-5.6192
98,42.0279,-50.8011
158,95.5263,-67.9457
44,16.4124,15.2009
42,15.8106,-39.749
260,254.882,-5.94836
104,41.5306,-54.9691
196,103.891,-68.7336
38,14.1949,-8.5709
96,40.5908,-69.9045
40,15.4791,30.1771
116,66.3184,48.4919
50,16.796,15.6962
44,15.1747,-3.69774
46,16.367,-17.9566
220,128.562,73.2627
120,49.0191,20.4083
34,9.03422,-13.9932
42,13.6958,14.3472
32,18.6272,-26.9245
48,19.5742,55.1027
86,40.536,68.037
50,26.1675,95.2032
38,15.807,30.5134
92,40.7601,7.04302
38,14.1393,3.91108
48,21.8304,12.8357
220,116.015,62.2967
264,143.983,-132.343
220,125.966,-1.5683
26,7.90603,52.0315
174,96.8854,75.6622
54,22.6797,57.0434
42,20.439,-28.3145
50,20.1535,64.6665
72,30.488,15.5379
102,55.7655,34.1108
170,86.5587,83.4815
132,59.9649,74.8519
82,29.4313,-38.9042
110,43.9246,19.1803
92,50.3648,-119.275
132,60.5282,-24.8826
116,51.1169,-40.2577
62,22.3589,-49.032
62,27.3774,-28.4524
128,66.7077,-1.06827
60,26.8965,37.8769
98,52.4595,38.2345
156,74.4436,-8.00803
58,19.9516,-31.1277
54,20.5712,-41.3414
40,13.5542,34.8984
58,28.9981,52.5137
84,31.252,27.103
48,19.9774,-6.621
62,22.8393,-3.12147
58,24.2984,23.7535
182,94.4135,65.9331
160,86.1008,-76.8492
48,18.1445,4.44229
90,45.2796,-35.8046
26,10.266,-42.9733
64,33.0184,43.8865
136,52.1746,42.6398
42,13.2834,-0.261478
138,60.2085,-41.0693
88,39.5774,121.69
114,48.282,-18.7092
114,63.883,-2.74323
96,44.6113,-87.9681
42,12.8217,-6.46433
56,24.6117,-68.2675
58,22.6675,-59.9389
62,28.8728,34.9015
44,16.7528,5.67744
38,12.2586,25.1971
172,85.2984,-44.4964
46,21.5242,29.3299
76,31.9806,57.3071
36,13.1777,-12.6315
52,21.6937,60.1269
180,88.7023,141.376
244,147.157,-42.9996
68,24.381,71.9685
58,29.381,-22.499
44,14.1382,35.2496
60,24.768,-29.0225
42,12.1775,-19.1767
116,50.4313,177.417
154,74.9109,-78.9352
90,31.2121,-65.6102
212,104.228,-14.1247
70,24.9137,-39.2491
48,15.5767,-7.37025
44,16.3075,4.67403
118,54.7527,-21.1047
84,47.5561,28.8148
56,38.7983,-26.8325
102,46.9287,34.1544
96,44.0404,-11.8946
44,19.7827,-0.242168
188,97.3659,-52.0653
86,34.8764,-26.5797
56,26.1408,-87.4363
134,74.6909,-35.4893
44,15.1778,-34.0528
74,26.4746,23.3425
118,60.9271,20.7759
38,15.1965,1.23403
112,77.4804,-12.6858
28,9.23423,11.3675
86,32.0144,25.0856
50,19.4908,38.6341
78,41.6734,71.2795
38,15.012,-8.08632
76,33.7622,-24.6287
48,16.7283,-40.5516
54,24.0517,-13.9276
198,132.814,41.387
130,79.511,2.99243
54,23.2558,33.7936
48,17.9178,-63.3354
44,16.7212,-19.524
82,44.4391,-15.0175
110,51.7205,-24.4464
26,8.00501,50.9355
42,16.8231,-26.404
66,30.514,-63.7322
54,15.8562,4.86976
44,21.0455,61.8919
74,30.7046,68.1474
54,28.02,89.5542
72,41.2398,-0.486947
120,63.774,-81.1485
46,19.5656,-61.2057
38,13.5347,-32.2177
50,17.2353,-14.0286
146,63.7182,-37.4602
154,103.299,-76.0956
66,23.5729,77.2993
96,38.6956,30.9645
158,104.671,-65.1545
132,78.2655,1.56679
236,136.853,106.655
40,16.6775,-9.31321
44,14.8618,-47.797
120,46.6926,7.39542
244,132.159,-51.1314
60,23.7201,-43.0736
42,16.3588,-0.419087
36,15.8817,82.5909
36,14.7701,11.8426
48,16.7731,-8.5794
56,25.4168,-44.3584
132,74.6855,-42.1329
46,18.1963,11.0955
48,20.5453,-4.11423
44,14.9168,-46.4161
82,29.5765,31.5414
44,19.0521,-11.0643
106,41.8679,64.0793
50,26.18,70.5384
238,170.901,-46.1996
160,89.3131,62.6826
64,30.297,-60.2558
64,22.1998,7.27804
38,13.9088,-28.5535
250,165.738,117.398
56,21.3392,28.7511
90,38.9376,109.606
56,25.7084,-16.0641
78,31.2506,30.3326
82,46.4569,-47.4251
166,87.4547,-50.9491
104,52.9629,-66.1504
190,106.926,83.0431
60,22.5795,-32.0091
64,29.7313,41.9323
38,13.3592,14.6548
28,8.99744,-1.41127
42,14.5625,56.2955
108,52.0957,9.28554
32,9.38149,21.822
80,39.0869,-33.1581
72,31.5571,1.75001
40,15.3604,-19.5896
96,50.4867,-19.6195
292,146.708,-83.0353
48,18.1969,-40.4413
82,31.0648,-58.248
130,53.4524,7.42817
106,46.8493,-62.5552
148,81.5452,-31.4951
52,20.2604,38.5991
34,16.4446,6.15264
182,110.489,88.1014
50,19.348,7.88266
248,142.069,-138.345
66,33.8323,-6.56064
36,14.755,41.3948
92,40.3924,31.4271
50,19.2487,34.0904
96,41.9685,-43.3376
208,111.035,87.3494
136,78.2163,12.0576
182,77.1444,-3.36424
46,14.2648,-51.4039
80,31.5106,-18.1602
50,19.1382,-149.197
224,105.452,36.041
40,12.9156,-13.976
166,95.9819,9.22236
36,16.5139,27.5536
62,23.2415,10.6057
86,39.6507,-85.9257
132,60.4332,-17.691
98,50.1518,61.9176
242,141.854,-45.9134
102,58.9902,22.4998
82,34.0062,-29.3052
100,44.7137,14.879
76,31.1101,-27.493
48,21.6737,22.2658
228,128.756,61.069
96,37.383,-71.3266
140,94.1713,-21.2438
110,61.9379,60.0918
96,46.7869,-85.0377
244,123.999,-10.5513
100,49.0219,94.4109
68,40.8029,38.3495
52,19.7901,-4.58361
82,33.9844,9.38788
204,101.131,-55.1628
36,16.5596,25.6393
42,21.2633,3.43434
104,48.1737,-8.72696
160,107.708,-79.5664
232,130.273,145.954
58,24.992,-7.41901
146,75.2951,55.0964
152,75.0796,54.0087
46,16.3578,4.8928
96,47.0635,166.805
42,17.5336,7.54709
76,33.6066,-37.7466
40,13.4727,-32.6835
130,60.2229,64.7894
56,26.6557,25.494
100,41.0591,125.761
52,26.2056,-9.36489
44,20.0077,46.8217
36,14.5531,-54.0832
30,11.6264,74.9162
138,83.0646,41.2292
60,24.9754,-36.041
76,39.69,46.1372
188,94.2496,-58.0758
106,47.7143,-30.2823
230,125.934,111.001
50,18.36,-21.5918
40,17.9917,-1.44267
106,48.8736,27.548
236,114.639,-3.14887
152,102.952,-42.053
120,53.6603,-10.0607
84,39.7422,40.6693
58,22.1017,75.5215
134,65.3897,-41.1362
28,13.0832,31.6306
76,40.2596,-51.9255
32,12.4988,20.4504
102,54.112,30.9061
108,54.8832,17.3127
50,19.3922,-28.2215
74,38.2631,18.9229
50,22.2304,-28.7435
46,17.0887,-37.4401
36,12.0555,-31.4537
140,57.1832,-98.7983
34,12.4321,23.5084
276,164.603,29.8213
104,49.0765,33.6421
36,16.3879,-34.5693
136,75.1912,91.2875
62,32.1978,33.2549
280,139.301,41.1978
104,51.9407,-51.3403
40,15.8431,19.9255
160,80.2552,-55.8392
40,18.636,-32.5591
36,11.2481,-13.972
190,99.4719,-88.2137
152,103.935,-0.435095
34,12.9307,-0.440303
152,83.8605,-32.4659
140,61.309,-36.0961
144,60.4812,50.4338
224,124.754,-108.527
54,24.5861,-84.6461
114,52.6519,66.5179
82,42.586,40.982
190,88.9195,-17.868
96,46.5047,12.9615
82,36.0793,113.277
60,22.5465,96.3122
132,52.6736,-22.521
258,126.548,49.3252
86,38.0689,-5.78298
76,35.132,26.0679
48,18.4941,15.6163
188,101.819,-1.69816
42,13.532,-3.8024
64,23.2368,-3.71762
108,51.6377,-93.3891
218,120.189,36.2469
44,21.7394,17.2024
52,27.9609,68.1362
254,139.22,-29.5016
210,151.36,4.62319
186,86.9297,-74.2046
56,18.5806,-74.6092
120,56.4155,42.1226
82,32.5917,-9.98771
110,58.5207,79.9057
50,22.7612,0.315598
50,17.9906,-30.1265
46,17.8399,-34.5863
100,42.8108,24.8164
184,86.389,70.2447
118,71.1484,114.216
56,20.7559,19.26
226,156.08,-1.37941
34,14.4811,-7.52502
54,23.3713,-25.8464
30,9.58836,28.181
54,20.557,12.723
198,100.839,-43.42
140,63.1005,-74.7096
148,65.4191,-51.9602
60,31.927,2.56381
136,80.2656,63.5164
40,16.1805,-27.0096
92,40.2558,-43.1709
74,31.5206,59.7863
36,12.7674,30.2046
92,44.2269,4.09489
34,12.7529,32.9928
54,21.1354,46.0618
68,44.2667,-26.8087
94,48.0004,25.8498
102,42.5104,-34.4737
94,44.0507,-43.128
186,104.185,-6.48685
92,44.3021,30.2227
260,173.111,69.931
194,117.477,20.7091
204,129.375,-14.9547
86,39.7934,116.33
72,38.1066,-14.5787
250,150.856,-128.104
94,41.5871,60.977
126,53.4214,-53.8648
56,27.3692,-79.3351
118,45.1578,-7.76502
64,27.3865,16.6565
64,34.577,-2.75484
156,70.2608,3.09944
196,124.858,38.5974
50,16.3186,-70.6253
34,12.6944,30.0171
86,43.3158,-30.8972
126,76.2885,-5.86713
62,27.9499,45.1049
126,75.0956,-35.7941
210,113.36,-141.531
50,26.5665,-5.16941
104,55.673,22.85
154,75.5087,52.5313
42,20.1786,111.813
66,25.7946,47.2103
46,16.8064,14.5304
54,27.4369,-50.297
28,10.9145,-2.29304
86,34.3255,-39.9219
68,27.8106,-23.1794
80,37.9802,62.276
52,22.0929,51.5353
76,34.2187,-48.7143
108,53.9446,-39.0511
186,92.2731,31.6614
116,50.6672,-92.2358
104,44.399,125.386
114,55.0142,23.222
48,13.8804,-49.7682
110,50.4483,-108.595
180,88.4989,-25.1788
46,19.5053,-2.31779
100,41.7152,1.55634
168,83.8143,-49.479
60,23.3373,20.6385
106,57.7613,4.13817
140,55.0119,-17.3873
96,43.4435,-113.306
66,30.2872,-58.9739
84,37.7428,93.7456
62,29.968,12.4005
102,37.6443,-62.101
96,41.3525,24.8521
212,118.927,-103.475
44,14.9879,9.65615
48,20.3161,8.27526
168,112.041,4.33204
64,20.9589,25.9948
150,66.8784,-94.0059
102,55.5807,-33.9049
232,135.733,45.7129
206,166.849,14.2815
58,23.0952,-24.4055
38,18.4055,-67.3697
78,39.526,129.555
112,62.7529,9.78766
86,35.5306,67.7212
32,12.0561,-35.173
48,16.5125,-54.4693
42,16.3231,33.2148
80,39.4036,-35.8284
44,17.9818,-24.2966
94,40.2626,92.6701
52,24.2006,12.8909
74,28.1009,-60.1581
62,36.6046,-91.6459
70,36.5273,35.0693
36,13.9336,-45.5811
108,83.5825,10.5955
158,79.4604,-38.7964
34,14.1172,-26.9425
108,52.9426,-80.4639
70,31.393,11.046
98,49.2525,105.918
166,72.598,-79.1096
168,91.6654,-60.6676
94,44.3393,61.3434
132,62.7663,-63.7906
46,23.4913,-16.57
234,139.271,-15.1222
132,62.6288,14.4154
50,16.1673,70.944
48,16.9746,15.7083
158,68.9412,-2.48485
28,9.12573,23.7913
116,50.3223,10.5417
118,47.1279,60.4131
190,95.3672,-93.2092
44,17.1088,0.325278
40,16.8692,5.88605
42,20.5026,-77.8768
158,106.408,-108.433
44,16.2296,46.6073
80,39.196,-20.4071
42,20.1638,-20.7844
266,163.673,-49.2509
58,20.4798,-29.1849
76,35.044,47.9318
46,18.3777,-8.73762
130,59.6722,-7.51642
144,73.3899,-3.17271
82,29.2371,12.672
28,12.6328,-16.6976
154,75.3336,179.557
130,66.5554,100.54
52,18.1664,-42.5763
72,25.9983,43.6222
42,15.8895,-30.5
172,89.9256,-42.5227
110,42.9441,65.4121
44,16.6857,93.6822
108,45.4449,67.3108
54,30.1955,76.2044
152,73.9042,-33.7688
36,14.529,-3.25587
118,82.7688,-36.8487
230,143.327,-23.7985
64,28.0273,44.1741
196,97.4752,-62.0917
50,33.8383,-57.3108
44,15.534,-30.7816
30,10.5711,13.0472
96,40.1668,-53.1396
34,19.3679,26.0741
98,50.1351,-79.3186
44,14.3447,-2.09199
58,21.6756,-4.42922
50,18.8341,-4.03629
40,12.1712,24.7648
26,10.2135,-43.3406
238,118.547,-52.0676
44,17.6451,100.065
156,74.9348,-88.0748
38,12.8938,-67.3522
174,102.629,-98.5798
36,14.4452,-20.4438
62,26.2575,-81.3923
90,44.1223,-65.1397
56,26.7762,-50.0871
102,43.4509,66.0676
152,91.2511,55.9985
162,91.6174,-86.8885
48,23.1109,-31.4204
102,49.0859,-26.2948
46,18.5039,37.8407
98,37.021,-70.6552
56,23.9414,5.22934
120,52.0161,-13.361
28,13.3481,42.307
64,33.9192,109.375
50,18.2999,-41.7147
92,51.651,17.7625
92,44.8792,50.4532
156,73.7711,114.397
34,12.7739,-15.6398
44,26.8498,76.2683
44,22.1562,-31.3604
94,48.6036,52.2803
72,38.0216,17.9334
104,54.6468,131.142
80,41.1797,-86.5947
152,66.9645,52.738
56,26.047,39.0592
72,28.3021,6.67324
108,54.652,45.7779
176,109.433,-96.6018
50,20.9867,24.694
56,25.3439,-21.7611
168,74.7776,46.8333
54,20.0799,50.3698
22,9.05278,-17.7349
58,17.4727,31.5311
132,74.2,46.6438
116,53.7696,91.1992
80,29.8512,-107.209
42,12.8721,4.92409
30,13.4852,-2.48419
86,43.8784,-66.4072
162,79.3527,59.856
34,15.7396,18.6987
46,15.4013,37.779
40,11.9901,-13.5547
102,48.7388,-21.8121
220,131.423,-46.5979
42,17.4639,-17.2156
48,18.4115,0.556005
152,63.505,-44.908
192,105.338,14.6922
44,14.3185,7.44071
114,57.0364,34.0866
54,26.2996,-1.73398
40,17.493,40.8679
52,21.683,-43.8836
54,26.9254,-11.8394
124,62.7735,-73.9041
116,63.2332,-3.70784
46,16.5048,-17.6598
100,41.8785,-55.3789
128,62.2487,-53.0223
146,105.598,107.967
174,92.2348,37.368
52,22.285,25.6576
64,23.1465,-78.1206
76,48.8619,79.5477
62,26.4075,32.3388
68,25.9002,-60.1996
164,84.787,48.7256
218,162.33,7.20368
32,15.6114,2.95444
58,25.5784,94.2191
110,52.8425,18.1933
170,103.184,-59.1032
122,47.3849,-13.5586
32,10.8754,-12.831
88,38.2062,-102.003
48,22.1232,54.9217
104,45.8461,-3.54899
44,15.3947,13.5042
100,46.1456,56.3724
32,10.0783,-35.2147
144,77.3682,38.0256
58,22.4286,-65.4251
86,36.5927,-69.8855
80,44.1998,2.08986
48,22.9397,-49.2123
