eta_diff
15.1812
15.4948
17.6917
18.4047
15.0799
16.5057
15.1013
17.075
18.8074
16.6279
18.5421
17.9927
15.3033
17.4221
15.4544
15.143
18.5124
17.4998
16.5296
16.4422
16.3812
16.5059
18.0074
17.6905
16.4351
15.876
15.1957
14.7579
17.4571
16.4173
16.7336
16.0112
16.2999
15.8534
14.5587
17.9113
17.4035
15.2593
15.2566
18.1638
19.3796
17.3052
16.8259
17.1063
14.6434
18.7194
15.9861
17.4959
13.2462
16.3546
18.2741
16.1454
17.6002
15.8017
16.4329
17.097
17.0651
17.0389
16.6678
17.1744
17.0387
18.189
16.6301
16.2809
16.7219
18.1435
17.8342
15.994
16.2965
15.5346
17.9632
16.3801
17.2451
17.4354
16.254
17.4158
16.1393
17.3251
16.8241
15.555
16.3858
17.7799
15.2769
16.4
15.4561
16.7113
19.8491
17.8489
17.4537
10.916
14.449
13.4227
17.7061
16.1868
16.9215
16.8698
18.3787
15.3828
16.76
18.1367
15.6182
15.5691
16.7432
15.5041
16.1064
15.6144
16.2383
15.2705
14.1141
17.3878
16.1067
17.7463
16.1447
15.1514
17.6623
17.3458
16.6205
15.3494
18.6544
18.4702
18.0609
16.8086
16.5361
16.0808
15.0711
16.6135
17.1574
17.3935
14.6464
16.8952
15.6497
16.8416
20.3469
15.5768
15.9298
18.3138
16.2777
14.3448
15.9201
16.6223
16.271
19.5583
17.2025
15.554
17.7666
17.8975
17.3956
15.9528
19.0692
14.809
15.7086
14.256
17.4781
15.2147
16.1229
18.517
16.4055
16.318
16.2598
17.2357
16.955
17.1062
16.4489
19.2371
15.7338
16.8672
15.7243
16.775
14.4444
17.6462
14.7454
15.2384
16.1092
15.8062
15.8037
17.4478
16.2744
13.6688
16.737
17.5995
16.8644
16.8865
15.0426
15.7661
16.4263
16.8052
16.1557
17.4847
19.0204
16.3313
15.8349
17.1453
16.9812
15.9817
17.0215
14.2973
15.272
16.5162
15.4751
16.3335
14.3655
14.5729
15.9694
16.6629
16.6841
17.5975
13.8447
16.3188
16.2281
16.5338
15.4971
17.0463
15.8667
15.2316
16.9712
15.6103
17.7927
16.1233
16.2907
17.3585
18.4385
17.6596
21.7572
17.8379
18.0252
14.3005
17.5592
15.7063
15.7548
16.9911
16.0014
17.5517
17.932
16.3402
16.3357
16.6122
17.0989
19.601
13.9238
16.542
17.615
15.8005
15.0226
17.5851
17.8273
18.4329
17.1995
18.8344
16.1066
17.6926
17.0205
17.6157
16.5111
15.4371
17.7769
18.7224
17.7392
15.6722
18.1133
15.0523
15.289
15.5519
15.516
16.4685
13.7188
17.4023
17.8844
16.9289
16.3918
17.5794
18.0911
15.2288
18.8016
17.242
15.7846
15.8552
17.5325
17.5268
15.2261
17.311
15.9696
16.6751
15.178
15.7303
16.1273
14.5271
17.563
16.1943
14.6506
19.201
21.0544
15.6011
17.3072
15.3095
16.6564
18.3944
15.8927
18.1728
16.1056
15.9118
20.3855
17.4838
15.9192
16.6643
14.9105
19.3516
15.3408
16.1401
17.1292
15.4676
15.8231
16.5318
15.5324
19.3938
16.7535
15.9433
15.4071
18.5722
16.0335
16.2749
16.9318
16.9451
16.9923
16.928
19.017
15.3196
16.1305
16.9873
15.1552
17.4451
15.2837
14.555
16.9245
16.4538
16.9791
15.932
17.2898
16.8078
15.6452
14.1745
17.2562
17.0641
16.0611
17.1358
15.6754
17.6407
14.9502
17.5448
18.4774
18.3039
15.8019
14.6726
16.5703
16.2355
13.5062
17.7272
16.9359
16.4696
15.0689
17.42
15.4101
17.4284
13.0526
17.2336
15.2913
15.5771
15.6059
17.9321
16.8379
16.7578
15.2869
15.1283
17.5502
15.9078
18.2645
15.7993
17.5431
19.3987
15.7775
16.7742
16.3436
16.6977
18.0774
16.4175
14.6962
15.3373
16.1862
17.0508
17.8253
14.3557
17.5742
17.9461
15.995
15.319
17.0568
16.6491
16.076
16.4715
15.6392
14.9916
18.7658
16.1088
17.7011
17.3856
18.3609
16.9299
15.1727
17.9527
18.3747
16.8384
17.2851
16.1769
18.503
19.1383
17.4633
17.6359
16.5192
16.4765
15.9914
17.0931
16.2848
15.7697
14.5
14.1803
17.2955
17.0455
17.0632
18.1992
15.5825
13.9677
17.6499
14.9442
14.8453
15.2115
17.1441
14.8155
16.0849
16.2577
19.1777
16.6796
15.8632
14.3399
16.7056
16.7161
16.7027
15.7981
17.4725
16.7612
16.9457
18.528
15.8364
18.068
16.8256
19.403
14.8371
14.2214
15.7755
16.6738
16.2997
17.5409
17.0179
16.6853
16.4913
16.5395
16.3977
15.4012
13.0468
16.1296
15.6883
15.0609
17.144
16.6334
14.7667
14.8188
17.5326
15.8626
13.921
17.0824
16.5569
17.0402
17.2699
15.5932
16.7178
18.2975
17.3235
17.6842
16.6688
15.4483
18.0553
16.1258
17.0562
15.5112
17.232
16.6481
16.7144
17.0987
18.4182
15.5892
17.7868
15.942
17.3419
16.587
15.4088
17.1057
15.5247
17.7907
16.3079
14.6943
17.9186
15.5559
15.5103
16.6608
16.0319
17.4882
19.934
18.2671
18.1164
17.2982
16.9123
16.0944
15.5664
16.7247
17.0926
16.9356
16.6455
16.2469
16.8234
17.159
16.4205
17.1727
17.8593
18.7265
15.8122
15.6723
16.0035
16.3733
16.5159
14.4246
17.3397
16.5663
18.2476
16.494
16.6087
17.0354
15.2423
16.3339
18.6703
16.8437
16.9559
17.7732
17.5516
17.5501
18.7808
17.3758
17.1277
17.9428
18.0459
16.847
16.322
16.1274
15.5354
17.1577
14.466
15.5557
16.2119
17.1237
16.1461
15.7169
17.7555
16.6369
18.4744
17.8294
16.2821
17.312
18.0382
15.991
17.531
19.8092
17.5252
16.9985
19.1789
18.9644
16.2785
16.4871
16.8791
18.3279
17.9821
17.7881
16.7507
15.4767
14.7763
16.9095
16.1738
17.5897
16.8642
16.5695
15.827
16.8239
18.484
19.467
14.9625
14.9108
16.2886
18.4731
16.85
15.1365
17.6924
15.3257
16.5809
16.1105
16.1808
17.1009
15.7305
15.3145
18.1233
15.8812
16.5377
16.817
17.3937
15.7257
16.1496
16.0179
17.159
15.51
17.6314
17.4195
15.5683
15.8457
16.7278
13.7061
17.009
19.1374
15.0234
16.2892
16.1025
18.0747
16.7604
17.2856
17.3892
17.6873
18.7076
17.5837
18.3058
14.9506
17.8758
16.5004
14.9158
16.3301
17.632
14.4631
18.2371
17.1406
16.3611
16.4799
16.4168
15.3073
17.8122
17.2673
16.8172
16.1653
15.7841
17.5931
14.5564
16.1835
14.066
16.1263
17.0046
16.9572
16.5216
17.9695
17.0304
17.0274
18.2428
16.2082
16.18
16.6944
14.2974
16.3504
19.2694
14.0158
18.4992
17.8442
15.893
17.549
15.3613
17.3541
15.4509
18.2473
17.6236
17.6278
17.0284
14.5973
14.1576
18.8056
16.446
17.6422
12.9881
16.8811
18.7511
17.1868
15.231
16.9692
16.9866
14.0781
15.301
15.1188
18.6152
18.6527
15.4722
15.267
16.5957
14.759
17.6661
14.1716
15.5126
15.0099
14.5542
15.0733
17.1038
15.0275
17.4825
20.339
16.6587
17.3357
15.685
17.051
16.5171
15.5494
16.2927
16.9203
19.0157
16.8811
16.6119
17.3824
16.998
17.281
17.3574
16.4914
16.2856
17.2392
17.3886
15.6211
18.0448
18.1765
13.5238
17.8823
15.6262
17.1811
15.4366
17.7253
16.1491
16.8958
18.3489
17.4293
15.6327
18.8254
18.6027
19.4636
17.3664
16.3535
16.911
14.4954
14.0654
15.6591
17.0909
16.4027
17.338
17.0229
17.7304
13.9759
16.2535
14.3065
16.6054
17.9372
16.1199
14.4107
20.0048
17.4046
15.4136
15.4889
14.8362
16.8016
17.0535
17.9404
18.8743
16.5387
17.1887
16.6696
16.081
16.3986
15.2415
17.4572
17.0119
17.5341
16.2904
18.2958
19.1628
16.0221
19.0891
14.3668
17.3291
17.3489
18.9
16.9411
16.845
17.1158
17.0567
18.4565
15.3409
17.059
16.4919
18.0719
17.5657
15.4662
15.0668
16.9509
15.7273
16.1411
16.6397
16.7509
16.4615
15.9357
15.2529
17.7636
15.2005
17.3881
13.6361
18.1856
15.5753
17.3532
15.3795
16.2889
15.2549
16.166
17.2876
16.8411
17.7002
15.8122
16.5743
17.461
17.3001
15.096
15.3145
16.0445
17.7623
13.2139
19.2418
15.9683
18.4314
14.6541
15.649
16.8848
15.0429
16.1251
18.0237
15.7891
15.7758
17.1114
17.7644
17.0765
16.9592
13.8602
16.9984
17.5113
17.2366
16.4013
17.9813
15.2908
15.4486
13.819
17.1563
16.61
19.4544
16.5908
17.8569
14.7044
17.2428
15.2733
16.8354
15.9093
13.7103
18.8926
14.1686
17.374
18.2601
15.4122
16.8416
17.3846
17.2761
15.4386
16.4055
17.191
18.2661
17.006
17.6176
17.3042
13.89
14.9391
17.521
16.1495
18.812
17.8555
16.1084
14.849
16.4727
16.9366
17.7577
15.4563
14.8264
17.9803
16.0647
16.8124
15.3462
15.0014
14.7158
15.4767
17.3185
14.778
16.7837
16.6421
17.1712
17.6516
17.5681
17.616
18.8575
16.5351
15.7103
18.8438
15.5145
17.0187
16.3381
17.0692
16.0876
17.7491
17.5026
15.8981
17.731
15.7434
17.7084
16.5171
18.2011
15.4636
15.9412
15.3132
16.9282
17.1265
12.6089
13.3354
17.2563
15.9806
15.5085
16.7277
15.4579
17.6028
16.2868
17.0603
14.8429
17.6417
16.8299
16.8173
16.8768
15.6458
17.4092
15.7404
16.1732
15.5477
15.5037
16.9263
17.3334
16.686
14.3
15.4566
16.8031
16.9798
17.3843
17.023
16.3176
15.939
17.5552
18.1624
17.6262
16.7568
18.686
17.6046
17.6438
17.2627
14.0126
14.3914
16.8501
15.339
17.6705
13.6996
16.2831
15.4837
16.5359
14.8962
17.3353
17.4944
17.2554
18.8009
15.3931
15.1251
17.6109
15.6345
15.9565
18.1787
15.9102
14.8089
17.4824
16.4434
18.2011
18.1615
16.6781
14.3012
16.009
19.2892
16.5795
16.9813
16.683
16.7417
16.3965
16.1917
17.0509
15.5388
16.6034
13.4576
17.0931
17.3294
16.6935
18.6937
17.9695
15.7975
16.0874
18.4905
16.4619
17.7007
16.2817
17.4597
13.3844
18.3178
17.6684
16.6031
17.1466
15.2539
15.6738
16.7828
18.1948
16.3836
16.8533
15.9192
16.0549
20.2839
16.812
15.606
18.2685
17.2235
16.2499
18.2943
16.2186
18.8243
16.1326
14.1678
17.5801
17.424
16.4938
15.2585
19.3717
15.7951
16.8278
15.5545
16.8518
17.6894
15.043
17.5198
15.2051
16.0194
16.59
16.2617
15.4763
15.853
18.8919
16.2184
15.8912
15.0338
17.539
16.0734
18.0396
16.6408
19.0875
17.9144
17.3479
17.5202
16.4251
15.9208
17.0751
15.9614
18.0797
19.4138
16.5724
15.5037
16.6755
17.5899
9.69219
16.4747
14.3461
16.6249
16.2134
18.0871
15.538
18.5146
16.8164
18.0268
17.3696
16.4953
16.8675
14.5796
15.7509
14.3784
16.8862
16.3774
17.2929
16.4867
18.2274
16.6631
16.217
16.6711
17.3519
14.9571
17.2253
18.5243
17.4934
17.0064
16.1145
17.3028
16.5034
17.1894
18.0483
16.3095
14.7341
15.702
15.9787
16.4471
16.6895
17.4757
15.2166
17.157
16.9143
15.1335
18.1782
14.5707
17.1144
15.9328
15.0814
18.3312
15.449
14.9916
18.1043
19.2744
17.1079
17.3532
15.9574
15.1711
15.7097
17.1252
16.3874
16.8691
18.9543
16.5385
16.184
19.1862
13.9228
14.3935
16.2425
18.5169
15.2401
16.7752
17.7829
16.43
15.8211
15.9562
16.5354
17.3776
17.7724
16.7976
14.5686
16.7328
15.588
16.7128
14.5595
14.4525
17.0763
17.5117
16.2809
16.4369
17.1843
16.6018
17.1737
17.7028
16.8399
17.328
18.0185
18.3436
16.678
17.8369
15.9723
16.6478
14.8787
16.9855
16.153
15.9398
17.2773
18.8095
16.8405
16.1574
16.8772
14.6066
15.0159
17.5667
17.6255
15.1097
15.043
17.0172
16.5954
17.5265
14.399
15.5601
16.8367
15.9989
16.128
15.0954
18.0115
16.5308
13.9584
17.1584
17.5365
18.5333
16.0678
20.7279
15.7173
16.1102
17.0664
17.248
15.7189
15.526
18.1372
17.9217
17.9806
16.7409
18.7633
16.2389
16.2338
14.3621
16.1866
14.3602
17.354
16.5322
16.7992
15.5614
15.0663
16.5241
13.1605
15.6828
16.9421
18.6349
16.8126
16.455
18.0626
19.5311
15.2725
15.7022
15.8344
17.3203
16.9622
15.7847
16.2454
16.7801
16.6405
16.2441
15.0796
17.9723
15.7113
15.6884
15.8061
16.1052
16.5222
17.7217
15.9426
17.5619
16.5909
16.9579
18.3386
15.7524
15.0816
15.9742
19.5245
16.5434
17.2367
16.5017
17.1679
17.7756
15.6964
18.5993
17.4881
15.5679
17.5222
18.3918
16.1424
18.5109
14.8374
16.9729
17.7637
18.5516
15.8123
16.596
16.2035
18.0246
16.3315
16.8006
17.0182
15.771
16.9606
19.1767
16.7348
14.7423
18.038
16.4398
16.9893
16.5018
15.5035
17.7946
16.8904
16.7911
12.7282
19.389
17.8796
17.2467
16.9605
16.9315
15.8411
16.0555
15.4716
15.5647
14.5034
15.9767
15.8687
16.0798
15.9653
18.8656
14.8258
15.8255
17.2787
15.4117
17.7841
16.2
17.3493
17.5144
16.9842
14.131
19.4645
15.6983
17.9437
15.2581
15.3332
19.8658
18.6553
19.3567
16.903
19.5871
15.1852
17.1112
15.3188
14.414
16.1119
17.3311
17.043
17.828
16.4649
16.0493
16.8063
16.9659
18.1799
16.1622
15.6637
15.455
17.5677
17.7932
18.1529
16.4202
17.0175
16.5568
14.5481
17.8895
18.0283
18.0427
16.1934
16.6125
14.5287
16.9151
16.2397
14.0813
17.2931
16.5029
13.9445
17.2959
15.497
15.3441
16.9008
18.4194
16.5914
17.8529
15.987
15.5554
17.0101
16.9866
16.807
16.758
17.9678
17.8251
16.9811
15.6552
16.1814
14.7561
15.3329
16.0983
16.6281
18.3163
16.2675
17.3249
14.3162
17.1339
14.5761
14.9486
14.5152
17.1751
16.1172
14.3324
15.8386
18.573
15.6805
17.6691
18.2959
15.8745
17.4897
16.206
16.2881
14.515
12.9468
16.2044
14.0762
17.5581
18.1636
16.5363
17.7549
16.6933
17.6628
17.5142
16.952
17.3913
17.5891
17.6048
15.9629
17.1236
17.4286
16.1515
20.432
15.6007
17.0102
16.9022
16.1584
19.8762
17.0825
17.2137
17.1816
15.4074
17.3081
16.6861
16.8359
15.7889
16.8326
16.5073
16.3832
15.2574
18.3948
19.0313
17.7087
16.4517
17.311
16.5627
18.0908
15.9793
13.6287
16.5483
15.6488
16.4697
18.7672
15.4824
19.0882
16.772
16.7468
14.5469
17.078
14.2683
15.2432
16.7208
16.8958
17.9119
14.3843
15.4326
15.1112
19.2317
15.8953
17.5078
17.205
15.3741
18.4734
17.3916
16.4743
17.3507
15.0201
16.8043
17.486
17.5533
15.7896
14.8901
15.6107
20.1625
18.0358
17.5831
18.5693
16.933
18.0666
16.7531
15.2672
18.2111
17.2147
18.4753
16.0214
15.9765
16.3312
16.6128
14.8571
17.2583
18.1788
22.3236
16.7248
16.7669
17.3014
14.7708
15.7646
17.4717
16.7956
15.8836
20.1185
15.3701
15.2102
16.4215
17.0878
16.3348
16.1029
17.1664
17.3642
17.2355
15.8618
16.5917
15.8894
12.4038
16.5944
17.4618
15.1249
18.743
16.4802
15.8378
15.9295
16.6408
14.12
16.7678
14.4437
17.0729
17.0929
16.1647
18.1202
15.0597
16.0122
16.5374
18.727
17.5652
16.0966
15.2027
15.968
16.8333
16.8434
15.0622
18.1305
16.4333
16.3785
15.3327
18.7407
18.4124
16.7096
18.311
17.3084
17.8584
18.0765
17.4215
16.673
16.4068
17.0357
17.629
15.6513
15.3747
16.1959
15.8251
18.0557
17.2352
14.9304
17.0631
17.2456
15.2976
17.1085
17.0107
15.3093
15.8149
16.0439
15.5204
15.2328
15.205
17.8022
16.251
17.1419
15.9736
15.9625
15.5542
17.2692
16.6287
17.2298
17.1085
17.6567
17.5031
15.1145
16.3051
18.3261
16.3359
17.6502
14.6984
18.4457
18.0465
15.3657
19.872
17.1469
18.9554
16.6486
18.5188
16.1115
15.882
16.8811
17.2846
17.1039
13.6344
18.6249
14.7395
15.2692
16.5097
15.2938
17.4818
16.1625
15.6916
17.1229
15.9479
17.0467
15.7631
18.0432
15.0581
15.5999
16.2059
17.5071
15.8315
16.9235
16.5127
16.3554
15.2265
16.2416
16.2634
18.0043
15.621
16.4055
17.7459
19.1732
17.3136
18.2928
15.5566
15.8634
14.7618
17.4347
13.4969
17.2285
17.4514
15.6447
16.6784
15.5544
15.0532
16.8362
17.1566
15.7461
16.485
14.9144
17.0322
16.0786
17.0753
17.2895
15.9616
16.3238
16.2067
16.3568
15.9634
16.8912
15.6691
14.2963
16.4166
18.464
17.6625
17.746
17.6886
17.28
16.8963
16.4294
15.6882
14.165
17.748
16.306
15.5036
17.6415
18.7396
13.6985
16.6682
17.2475
17.5135
16.467
16.6054
16.5846
14.6221
16.6096
16.436
15.8002
16.7756
19.5635
16.9639
16.0749
15.2916
17.6926
17.8547
16.9933
14.8413
16.2021
17.4823
15.5679
16.2441
17.2093
17.483
16.6856
17.7605
14.652
17.726
17.1513
17.5092
15.2308
16.2863
19.3945
15.4989
16.5335
18.8197
15.7161
17.6217
16.2554
17.2023
18.102
17.9419
17.9101
16.7266
15.761
18.608
15.298
18.2679
16.7222
16.5406
17.6104
18.9162
12.804
16.7551
17.9363
15.8735
15.3381
15.8505
16.9226
17.1064
15.1578
17.4867
14.5554
17.8581
16.8187
17.4212
18.7442
14.9977
17.8531
16.5253
17.0906
16.0647
16.3149
18.3897
15.7433
16.2169
15.7488
15.4328
16.5297
15.9402
17.3956
18.5846
18.07
18.3831
16.1848
16.495
15.041
17.6289
15.9879
16.2807
16.6989
16.6782
17.1615
17.3885
15.0116
15.8768
16.0967
13.9558
16.3823
16.9935
