mult,pT,eta
46,17.2704,2.06919
12,3.6306,17.8125
6,1.93823,14.2961
8,3.17327,-2.5074
36,14.1929,94.6034
24,8.23198,65.8105
20,8.29045,-68.5006
22,7.04762,31.5
4,1.46499,-8.29326
16,5.50017,-35.4733
4,0.995827,0.105125
8,2.71979,21.8632
4,1.61628,-7.52686
8,2.1011,21.4825
10,3.14276,28.198
4,0.854322,2.7701
6,1.78471,20.4827
18,7.02818,47.0849
4,1.2819,0.481451
10,2.82304,-20.0279
4,2.28364,2.1537
18,6.95313,-73.4572
28,9.46371,-50.7566
2,0.521659,0.28149
4,1.01304,6.21662
32,10.9536,60.9779
4,1.21191,9.16681
8,1.74579,30.4178
16,6.63314,-2.26695
32,9.60106,-80.1511
12,6.88861,-34.7475
4,1.45782,2.21537
8,3.0384,-4.5382
4,0.980276,-9.03863
4,1.42951,8.55672
12,5.46473,-41.7487
8,1.93879,8.14059
14,4.38351,-62.5844
16,5.27968,-9.93466
46,13.7568,-69.3557
6,1.87875,-0.0783828
10,2.74652,23.8121
16,5.35789,-27.192
24,8.09734,29.6239
4,1.18113,-5.85558
10,3.65694,-39.1512
12,4.92405,-16.3028
14,4.6302,11.5457
30,8.90162,18.3631
14,5.02244,-1.17286
22,6.00187,29.441
18,5.84839,-40.6833
18,6.2996,28.8918
4,1.32552,4.63608
16,6.80934,11.0622
6,2.023,-3.41637
28,13.0525,5.75647
10,3.64921,-42.2297
14,3.32973,-19.382
40,12.7498,-30.3575
6,1.79194,19.7625
18,6.99756,48.374
24,8.04076,9.1209
4,0.972014,9.18474
8,2.89992,-8.53928
12,3.29632,5.98344
6,2.84015,-5.76038
4,2.61823,-0.57078
4,1.5694,11.8206
10,4.9304,32.8693
2,0.57195,1.25885
2,0.382973,-0.585651
36,12.3712,-21.9035
8,1.98297,10.283
4,0.804269,7.10556
14,3.91073,-32.6212
24,10.6099,1.19921
10,2.27306,35.6338
6,1.94954,-24.2602
4,2.11243,-7.9422
6,2.37149,-19.642
2,0.206137,-0.0904926
32,11.8473,-50.7341
2,0.987988,0.560819
28,9.08556,45.6892
2,0.324629,-0.942255
10,3.92563,-13.7723
6,1.38989,-15.7955
20,8.82971,47.8975
6,2.66031,13.8184
4,1.3355,11.0603
10,2.54401,14.8454
4,1.63134,-9.34745
18,7.81084,-9.01792
32,11.1714,45.008
4,1.20041,-7.78687
4,1.57872,1.16823
4,2.43229,6.79181
4,0.910596,-11.1587
18,6.17497,46.7792
10,4.02639,-18.3841
6,2.84985,6.60836
16,5.21641,41.9394
36,9.69533,72.6931
6,3.02791,-10.5444
24,10.8121,68.0248
6,2.16056,-11.9653
24,9.63003,58.5298
4,1.46586,5.43323
4,2.30337,-13.8855
4,0.64681,12.9414
56,18.31,-0.346549
16,7.10452,0.805933
22,7.35788,-38.7956
2,0.537,-0.80193
20,6.34169,42.6953
26,13.2337,11.6559
8,2.79294,-4.56829
6,2.48252,17.9325
2,1.08677,-0.272151
4,1.21022,5.66713
16,5.88328,64.9201
4,0.864709,-9.09704
14,4.3735,-16.0684
2,0.304077,0.123515
32,9.53711,46.72
22,7.99332,-22.5341
24,7.43145,-3.1814
20,5.84766,39.5608
8,2.38546,24.1863
32,10.8687,-66.0091
16,8.50503,14.1839
10,2.58398,-39.1868
26,8.74702,75.9076
18,8.78919,38.5427
8,1.75275,-29.647
6,1.10828,6.18807
16,5.41456,28.2246
4,1.20233,10.4202
20,7.71571,-9.3496
6,1.45324,16.4228
12,4.06698,-38.768
4,1.52381,-14.2509
16,6.29569,-20.3448
20,7.98267,18.1089
18,5.7823,-65.0653
12,4.12203,36.8517
16,5.39592,12.6586
4,1.2757,13.1916
44,17.1847,31.3933
4,2.28091,-8.67041
12,3.69389,-53.4362
22,7.50474,-65.6223
4,1.05195,1.21091
32,11.7892,32.0572
28,10.4358,-35.3112
4,1.68323,-9.52556
8,2.4848,-14.295
20,7.51182,21.77
6,2.74225,-11.7145
6,2.36583,23.6691
6,0.953838,-4.74906
14,4.21474,-28.048
22,6.57139,37.0172
4,1.66788,3.36431
4,1.07,-13.7799
28,10.0517,28.6811
4,1.37552,1.68209
18,7.75036,-43.7944
6,3.03871,1.26626
38,13.9631,11.2185
10,2.42738,15.7505
8,3.23,21.2794
24,10.7091,-25.1793
24,10.493,0.334841
6,1.61741,4.58848
34,15.0656,14.3684
22,8.27693,44.683
14,4.4192,4.82161
12,3.88363,41.6786
34,13.9251,30.6782
4,0.70488,15.874
4,0.979265,-6.36486
16,4.58892,53.5489
2,0.387218,1.35277
4,1.24132,12.8981
6,1.85848,-16.2758
48,21.6002,31.3813
36,13.5686,44.2059
24,8.93795,22.27
18,7.3085,18.8906
4,1.57395,-8.67921
28,9.18914,13.124
26,9.21589,32.4598
20,7.56745,36.2606
8,2.8642,-13.1884
4,1.97287,-5.35642
38,15.065,-37.9315
8,4.77304,11.6601
4,0.826258,12.9826
6,1.56677,-32.4237
14,5.5152,10.0132
14,4.72667,45.8256
4,1.11027,-4.42442
6,2.79496,16.3163
32,14.2237,-59.6206
12,3.60114,7.36826
10,2.24658,-45.7069
34,13.4173,91.5187
8,3.35108,-21.6276
24,11.4023,46.6391
34,13.7289,-57.3499
4,1.59658,-0.442824
4,1.8963,-11.5874
4,1.47049,3.43243
6,1.81042,19.2175
14,5.10322,37.6099
14,3.91667,-12.9492
4,1.84685,9.69619
32,13.5171,-68.9748
4,1.49811,-10.0074
6,1.92468,23.6548
20,7.56847,-62.8983
4,1.55328,10.0854
18,5.37685,54.4007
36,12.43,8.32623
42,16.7391,61.1317
10,4.02011,24.108
28,8.83915,-78.8493
4,1.29126,6.30633
10,4.35915,-1.29407
4,1.65028,3.10282
6,0.95332,21.128
8,2.77638,27.9493
12,3.67504,-8.16027
2,0.66176,1.58933
12,4.12126,-41.5332
12,4.86906,-3.5861
4,1.39727,12.9186
26,10.4662,-64.2728
12,4.4706,0.690945
4,1.41565,-8.65498
38,15.8835,-54.6661
16,6.86982,-38.2087
4,1.71393,3.27509
22,6.71654,50.1265
4,1.02005,-11.368
8,2.50865,35.3116
10,3.72399,18.4931
4,1.43207,1.65046
14,4.93652,-20.9707
12,3.91766,44.6475
4,1.79899,-2.77264
20,7.22208,11.2178
28,10.1174,-50.228
4,0.867237,-3.98076
4,0.800951,-6.46829
16,6.56354,16.6853
4,1.4028,0.0780742
12,3.33564,-27.3362
4,1.48625,-3.02281
24,8.66035,-64.3989
36,14.4726,-49.5742
4,0.579017,10.6988
4,0.774363,-11.431
8,1.76423,33.8724
6,2.76834,15.4521
24,10.4221,-0.928335
2,0.745316,-0.730406
4,0.64704,-8.02796
4,1.72972,-5.56477
6,1.87028,-16.7372
30,11.1708,-29.8567
8,1.92436,-5.85097
28,10.4302,2.1715
14,4.48692,6.34444
46,20.2644,48.9968
10,2.64605,7.17511
6,1.38914,12.3752
6,1.36944,-20.8642
16,7.06459,-31.6279
26,9.84737,-41.1245
10,3.33311,-27.2048
30,9.37668,57.3497
42,14.1388,-15.7696
22,8.89668,-35.9542
6,1.79717,-24.0777
8,3.03353,-9.31898
2,0.911145,-0.594776
36,16.2534,5.81324
4,0.957735,1.64594
20,7.77764,-17.7643
4,1.30947,-2.1234
6,2.38644,-0.59189
6,2.41126,12.1216
4,0.84843,-7.08138
4,0.781998,0.544441
14,7.14982,5.0506
22,9.785,34.3934
4,0.986799,-1.57037
18,7.77146,24.5132
30,10.8987,9.01475
8,3.01084,9.40601
6,2.23525,1.0592
12,4.32736,39.6522
10,3.54297,-39.5396
4,0.745775,3.84898
26,11.6499,-28.8613
8,2.38023,-17.1668
16,6.45533,44.0251
6,1.99428,6.98989
32,10.3584,26.3837
4,0.716696,5.71169
6,1.92262,-16.5821
4,1.92744,12.006
20,7.53895,-30.1535
28,11.792,48.256
8,2.62351,29.933
4,3.00765,-1.97278
16,4.76622,-7.95497
18,7.67513,12.4343
14,5.43715,-6.0421
4,1.29068,6.41022
4,0.56091,-10.5046
4,1.29906,1.94978
18,6.90025,43.7758
28,9.89003,49.0013
8,2.44081,-21.9763
4,1.40259,8.81291
4,0.730733,-5.85167
4,1.33047,12.4286
2,0.917942,0.106479
2,0.530084,0.0894702
24,7.75794,4.88633
12,4.66792,15.7897
6,2.34401,8.41609
22,6.88215,-6.71142
4,1.92543,-12.9726
22,9.3904,80.5965
20,7.91904,66.0802
2,0.416101,0.740232
14,6.73595,-4.1916
16,5.12389,-53.2942
8,2.87495,18.7837
4,1.01109,-11.3901
28,7.86414,44.4746
6,2.0816,9.29835
4,1.58776,2.58498
6,1.64361,-11.6171
24,7.0557,-3.30746
4,1.10583,-0.915226
20,7.56236,-73.5243
34,18.6678,-52.5889
10,3.19354,-0.587846
6,1.26944,-24.9156
8,2.1553,20.9856
12,4.17171,-1.10061
4,1.20727,0.590459
6,1.70413,21.8686
24,7.97597,23.4878
4,1.04804,-5.88416
4,1.37331,1.36071
32,16.9738,-22.6507
14,3.96743,19.7324
6,1.77739,6.04185
4,1.2047,8.39708
26,12.4663,55.0492
4,1.10345,-11.5968
26,9.42882,-18.4162
14,5.80017,38.8819
16,6.13275,-33.3391
38,13.3705,-68.0776
10,4.47086,0.822267
8,2.5398,-16.5572
32,12.0895,-4.17118
24,9.0412,6.67477
4,1.78575,2.17883
2,0.73704,0.635548
30,10.4412,-10.2884
20,6.9216,17.2051
30,9.83423,10.4589
4,0.749755,8.18759
4,2.30966,-2.12524
4,1.66225,-13.9037
30,8.00616,75.0381
4,0.876447,3.38015
4,1.09691,2.4176
12,4.95088,-42.955
22,9.68336,3.05789
12,3.62309,-9.26292
10,2.93316,28.0709
16,4.39873,-10.9489
6,1.98172,18.4881
6,2.81562,5.72183
6,1.70771,26.9776
6,1.28328,16.3898
26,9.63767,5.51311
22,6.19847,-47.7739
4,1.64212,12.738
4,1.53482,-9.48866
4,1.09188,3.26726
16,5.2653,-36.7548
2,0.436115,1.8594
6,2.93767,-3.61608
34,10.736,5.16178
10,4.21651,-48.2337
8,2.06476,27.0621
4,1.84758,-9.27969
28,9.49832,40.9162
4,1.67259,-3.75717
2,0.975236,0.458587
4,1.12026,10.4158
8,1.84006,35.0517
16,5.40413,-43.9014
4,1.16172,6.43035
4,0.972896,-1.8194
18,5.50855,-15.7972
8,2.22829,22.4562
8,2.1136,6.11051
36,10.8085,-51.393
18,5.4339,19.2743
6,2.43576,-20.7773
12,4.05561,40.6432
12,5.58847,-20.0225
14,5.57481,-13.3291
6,1.76885,-10.1638
8,2.49511,-24.6654
8,2.21371,21.4167
4,1.19986,2.55662
4,1.98537,4.36718
20,5.76352,-45.5282
4,1.4057,10.8891
8,1.77206,5.05723
22,6.9425,-1.75007
6,1.25564,7.61519
2,0.55198,0.386589
16,5.54931,36.1313
10,4.01151,14.687
6,1.87138,4.7117
48,20.3148,-1.91272
20,7.40363,-12.0037
8,4.06926,23.0169
10,3.58971,-4.04366
8,3.18946,-23.3706
6,1.66401,25.1025
6,2.31831,-20.4389
4,1.64681,9.46261
6,1.98146,6.91782
6,1.97026,-10.4101
16,6.64763,-4.0785
20,6.33189,37.3296
10,4.20925,-0.437058
16,4.89626,-12.5651
38,12.2587,6.19898
10,2.65494,-10.5017
6,4.80928,-19.5054
8,3.90334,34.2918
4,0.959212,6.66476
22,10.059,36.9352
10,2.35227,27.5371
12,2.97122,-1.22956
20,7.47945,63.7936
10,3.26804,-17.6423
32,10.6979,-45.8518
2,0.174829,-1.38414
6,2.00148,-2.12116
8,2.84811,-21.268
14,4.25107,-25.039
10,2.84243,-5.16098
4,1.67777,-13.2064
20,8.59807,7.33849
16,7.71076,-54.5849
8,2.18659,27.8732
22,10.3491,20.155
12,5.06259,-22.3286
4,0.554366,-2.84492
8,2.65474,-24.5158
14,4.47484,-1.25996
32,10.0517,74.7838
14,6.01997,60.5137
6,1.98237,-23.0487
14,3.82018,-20.4727
8,3.29222,-12.5886
4,1.52304,11.4216
4,1.33969,11.6139
16,5.96146,-15.2625
6,2.43414,-11.5704
14,5.62703,-44.2582
24,10.0896,-12.3177
12,4.22671,28.3049
8,3.17145,-3.18838
4,0.957012,2.11714
34,11.6269,1.1346
2,0.684983,-0.00870531
6,2.05032,15.164
22,6.42732,-29.1787
52,19.8293,26.2969
8,2.22988,23.824
16,5.20825,21.2771
26,9.08361,63.7132
34,10.9598,68.0276
4,1.10374,6.49859
18,5.5584,53.7519
32,12.8148,30.4899
4,1.05472,12.6135
34,12.7867,-63.855
10,3.55757,30.7808
14,4.89542,21.3565
4,1.40781,10.6799
4,0.123567,-0.0163527
10,3.2927,-36.6684
16,5.22339,20.8887
30,10.8759,-25.9925
4,2.41249,4.93793
6,2.31225,9.96303
24,9.24396,7.02897
40,14.9319,-84.4016
26,9.62703,-44.5184
32,11.794,-9.08891
28,13.7389,-24.0514
32,9.05113,1.06769
26,9.77686,13.0252
8,2.18459,0.167799
4,1.49777,0.37275
4,1.1459,8.6071
12,3.28493,-44.3233
18,6.98275,13.1134
8,2.69546,-21.9777
36,15.2179,22.3753
8,3.82648,-1.5908
6,2.13414,-13.8367
30,11.9362,27.3399
12,5.29875,-7.10791
20,7.018,-37.8342
16,5.72386,-80.7695
4,1.89843,3.00351
4,1.15114,3.95297
14,4.85742,-33.0485
14,5.09974,-25.6783
4,1.66368,-10.6737
30,12.1879,12.242
16,6.48479,-16.0668
4,1.205,-11.7395
28,9.44584,-1.88066
6,1.73092,7.05888
30,7.53149,21.5093
4,0.620066,-2.03579
24,5.86621,-45.2236
4,1.05994,-9.80456
12,4.10981,-11.0504
36,12.1145,-22.1029
16,6.73934,-3.68577
20,5.90842,-8.34179
28,8.88495,24.0185
6,1.78256,-1.67393
14,3.20668,51.5062
26,10.2002,-14.1328
4,0.908069,-8.89446
26,9.79624,32.4606
8,2.65206,-24.3204
4,0.85793,0.366828
6,2.08233,7.22868
22,9.91083,42.2488
6,2.46975,-9.73218
12,6.31166,-27.3734
4,2.4949,-8.47091
14,3.9449,-14.4255
6,1.36831,1.51367
26,7.67008,39.0533
16,4.23202,-10.6094
10,4.4737,21.8764
16,4.79196,32.3099
16,6.81873,2.45486
40,17.9643,62.3749
16,5.06644,-55.4086
24,7.89695,-33.0909
4,1.28207,-2.37443
10,3.70033,-10.176
20,4.48562,-0.45705
10,3.10259,1.58168
6,1.4316,-12.5824
4,1.20498,6.40035
12,4.3731,35.8022
8,2.17326,-20.0582
6,1.71242,11.8125
6,3.31402,8.22525
22,7.38963,40.3847
8,2.86011,-27.1659
18,6.78936,48.7815
14,4.37976,9.57521
2,0.748616,-0.0192972
30,11.5645,-2.65048
6,1.71432,-9.99665
4,1.54957,3.98802
26,7.21249,-20.3693
14,5.15428,-54.568
14,3.92635,19.2979
6,1.1548,4.43328
18,5.35401,-0.45799
10,3.26075,5.80885
8,2.71175,-18.5514
4,1.95278,4.61758
4,1.65966,9.79473
30,13.4739,42.2079
30,12.8281,-5.01878
14,4.11342,-11.3834
24,9.14841,-35.3497
24,8.73048,10.3198
20,7.08942,15.043
4,1.31537,-0.102933
2,0.57188,-1.15583
6,2.54019,13.0069
16,5.79016,7.20962
32,10.0281,25.4465
14,4.91674,-5.13939
4,0.986347,-13.6564
12,4.78444,-31.8518
26,8.12297,29.05
4,1.48788,4.50076
26,9.06472,-69.7234
6,3.4675,-12.2606
4,1.70546,-10.8618
10,4.51488,45.5119
14,5.88087,3.85509
14,6.12446,-40.5008
16,5.77027,41.6332
10,2.84825,-10.9904
4,0.685404,-4.82826
22,9.06252,-5.73629
14,4.27084,-42.863
4,1.32802,-5.52868
8,3.33359,23.4299
10,3.37201,19.0336
12,3.98873,-61.2135
10,5.19482,6.6504
28,9.50413,-25.4561
10,3.05464,-16.6581
4,1.71083,-2.19884
6,2.03585,-12.7631
4,1.94102,-11.1807
26,8.51019,76.957
10,2.75481,-42.9953
8,2.44896,27.0534
26,9.81579,86.0758
4,1.13266,8.24697
10,3.29158,3.85795
22,6.08296,64.6514
20,6.90306,6.02322
2,0.380548,-2.5035
4,0.714407,-6.51394
44,18.4004,-0.012264
8,3.36184,33.5417
12,4.17051,38.789
4,1.38789,7.45968
28,11.9946,-67.0636
20,9.02636,-64.8521
30,11.2923,-90.2127
18,4.94461,50.1553
14,5.31491,-17.442
26,11.1096,85.7307
6,1.47198,12.606
10,3.30037,6.50861
2,1.15706,0.274545
38,17.4556,17.3785
6,1.98878,-23.8148
24,8.66726,32.6672
20,8.34596,66.1625
20,6.84986,-25.0648
8,3.46091,20.4968
32,12.2852,-11.1761
4,0.687337,15.0331
34,15.4724,26.8099
20,8.32156,-3.849
22,8.42787,48.9678
4,1.2785,-4.66044
8,2.62302,0.169449
24,8.80585,58.0751
10,2.78908,-37.2881
24,8.74566,-3.73883
10,4.07796,-38.5707
6,0.553456,-25.215
4,1.15487,-10.0923
12,5.23988,-34.1019
20,7.49251,-47.9269
16,4.54047,55.1071
4,2.00308,-4.03916
20,6.90886,-10.0806
22,6.43837,-32.037
40,16.8678,1.97863
4,1.31226,-17.781
8,2.59899,-23.2908
14,5.96042,44.9411
10,3.55765,-22.0483
18,6.01267,56.3415
42,15.518,-15.549
10,4.77374,40.1388
8,2.85562,-15.0328
6,1.7167,10.6928
4,0.926288,0.745351
10,5.10527,-2.46547
8,3.48454,-27.0355
28,10.8201,-75.2485
18,7.57722,32.2075
8,3.13372,-18.4712
16,5.82745,-27.9324
6,2.16655,0.745414
16,6.18714,-23.0836
16,5.70278,-54.4293
4,1.37934,12.5668
4,1.14296,-2.61842
4,1.06385,-9.04406
4,0.970027,-3.05437
8,4.44944,-8.83637
48,19.2399,-9.86635
6,1.71892,29.2427
36,12.9329,-34.5048
4,3.09428,-8.64811
12,3.91507,-33.0997
4,1.69896,-0.801258
4,1.07854,3.08605
4,1.49529,5.92236
22,8.38918,-2.51031
10,2.20016,-33.6417
10,3.20321,-9.30163
18,4.15135,41.7194
16,6.38051,62.834
40,13.2515,-97.2952
8,3.14533,-15.8573
16,3.62311,34.209
34,10.9596,105.478
16,5.64705,31.9519
36,11.4564,31.4759
26,8.36002,20.3772
44,15.6112,6.92531
2,0.730361,0.273756
12,2.32219,7.97961
4,0.936276,-3.43526
32,11.9119,1.32775
16,5.98714,-9.16729
4,0.97347,0.202202
30,12.6423,15.1036
8,3.27008,14.2546
14,4.36615,-48.7202
16,4.53674,-4.80695
18,6.53066,44.5411
40,17.2614,-7.21824
18,7.76117,-20.8121
16,5.5542,55.6325
14,3.8574,30.6847
8,3.0452,23.9753
8,1.6491,-33.102
20,6.9641,8.55132
12,3.2787,17.3514
6,2.75801,-26.0068
4,0.836002,7.79791
4,1.20841,-6.21602
22,8.50288,-25.3146
4,1.41839,0.838108
12,5.41477,23.8778
10,3.71532,-25.4838
12,3.21895,-2.26497
4,1.10112,15.7254
20,6.67445,-88.3081
4,1.27121,-6.31594
4,1.76004,8.67377
6,2.37856,-0.164024
4,1.37285,-3.18452
6,1.77801,-7.95139
16,6.26122,-2.5813
24,9.19948,-15.6947
12,5.24965,8.50319
34,11.055,4.4469
16,5.23162,-31.141
14,5.05577,-38.864
58,22.23,-78.4494
36,14.3089,-3.79965
4,1.10789,9.22518
18,6.08522,-40.3131
6,2.0655,18.2956
50,20.2392,27.6381
34,15.323,-13.413
4,1.49206,-1.70729
6,1.50845,-10.687
8,3.04981,23.7596
4,2.07753,10.4042
4,1.86402,-1.67257
18,6.78766,-46.5303
18,6.2157,-27.2657
32,11.1743,-38.0813
8,2.60996,-25.8643
4,1.73935,-3.13545
4,1.42672,7.16706
14,4.46485,32.8982
8,3.08773,13.9456
24,5.8842,-4.1974
14,4.83404,13.6104
6,1.78864,8.06508
34,11.8283,-69.6559
20,6.71351,-31.5071
30,10.2848,-6.28464
6,1.53971,15.706
12,5.15585,-44.3155
4,1.27763,5.89129
4,1.76078,-0.0230374
8,3.29768,-25.5922
38,11.3473,-44.2164
6,1.76712,19.3193
4,0.669745,-4.70509
6,2.84081,-5.5987
20,5.26918,42.7407
4,2.36865,5.64038
24,9.23087,-31.8032
28,8.52387,1.49466
28,10.6094,61.7226
20,7.95205,34.1248
36,14.814,-46.1023
20,6.77928,28.0338
6,0.900925,-22.5768
26,7.42814,-52.1281
22,7.29001,23.4339
6,1.64136,-2.79281
26,10.2137,-57.4773
4,0.625066,13.1397
4,0.853038,-10.5335
4,2.01553,-3.52498
26,9.02963,44.7569
4,2.0622,2.49986
16,5.56221,0.63436
12,5.07516,-11.9638
6,3.13118,-18.6209
4,1.53934,7.30989
2,0.24601,-0.951384
22,7.09593,7.37986
4,0.91047,0.0836534
30,9.15857,3.43164
6,2.79227,-15.6386
8,2.98779,3.58783
14,5.17133,-9.8876
6,2.04182,18.0749
8,2.58388,33.3982
6,1.64528,-21.18
26,9.87824,39.2088
42,15.764,-48.7468
40,14.4265,-56.4854
14,5.6515,44.3982
2,1.21937,0.237974
4,0.75142,11.8912
4,1.71791,7.15962
22,6.89544,-36.4295
38,16.9977,36.3371
6,1.85842,16.326
4,1.38819,-7.85729
10,4.08892,-43.7498
18,5.52628,41.6452
4,0.948737,0.94152
22,9.85123,-73.736
6,1.79873,-3.82796
22,8.70936,36.0617
12,4.47885,-38.249
10,3.84463,-26.7975
22,5.35928,-42.8967
14,4.24394,26.0021
8,2.35745,-18.0942
20,7.01034,-34.8728
4,1.91202,-10.2866
12,3.73812,6.10323
6,1.45626,-9.37522
12,4.05546,25.9869
26,9.74583,-25.3273
16,5.76872,14.3511
26,8.2192,-37.808
6,1.96408,-16.8758
2,0.703372,-0.783447
4,1.07746,9.08669
12,3.97499,8.58584
4,1.13707,-8.42299
4,1.00514,4.13002
18,6.26282,43.6406
18,6.0335,41.7284
4,1.24482,-5.88802
6,1.43539,17.7216
4,0.737105,-17.3646
22,9.01477,-65.1094
8,2.31071,-25.1206
10,5.16633,-4.30488
18,6.10566,-7.16589
12,4.52135,-31.4504
6,1.75681,13.1277
10,2.34423,-48.2928
4,1.23557,-7.2717
20,6.2248,62.9278
2,0.5625,-1.02439
6,2.40349,-20.7412
6,2.23695,-3.52377
24,8.75819,37.9602
4,1.31047,-11.9773
16,5.14839,-12.5683
4,1.11219,4.95115
22,9.2682,-27.4799
6,2.55552,9.96741
22,6.09893,34.4915
4,0.774944,-8.18405
4,1.00337,-3.77851
14,6.58741,9.28456
14,7.39134,-39.0292
16,4.89242,29.1553
44,13.733,3.04096
12,3.39454,50.5771
14,6.59017,-20.6098
36,14.7094,-35.8152
22,8.7608,19.3347
6,2.59628,22.287
28,11.4336,-41.0941
8,3.27269,24.7977
4,1.05138,13.8712
8,2.8672,-18.8985
6,1.57756,-0.719455
14,4.89605,45.4282
12,4.09248,5.37919
42,15.7799,-42.1175
32,14.4887,54.594
10,3.54684,21.1821
32,12.6836,-34.9448
20,8.43623,73.2481
8,2.39396,21.6009
12,2.91656,-9.92905
16,5.05271,-14.4008
12,3.12749,24.1274
30,11.5827,-19.4028
22,7.86474,-12.5176
4,1.64127,-9.11167
4,1.628,-0.765739
8,2.54652,-39.2708
8,2.01774,25.7397
30,10.5024,-10.2934
38,14.2949,-27.6535
40,12.7982,38.9341
4,1.18512,8.45593
40,15.3239,-40.4583
10,2.72031,40.13
4,1.65176,-12.165
4,1.24931,3.78221
34,12.4976,2.33514
4,1.37753,11.4054
4,1.90754,-0.0443973
36,12.4042,-16.3669
6,1.90457,13.1935
8,2.2061,-11.122
8,2.4903,13.8222
40,14.8192,-32.6605
30,11.0576,21.1276
14,5.93144,-17.8054
10,4.47107,-16.9264
6,2.5178,18.3712
26,8.26683,-10.9308
10,3.96848,18.6438
4,0.751656,-8.65117
16,7.1935,3.58111
14,5.51874,-28.2865
6,1.09144,-6.17472
4,1.54163,12.5052
4,1.71295,-5.83288
32,12.0761,-11.691
20,8.41237,-50.8372
8,2.09896,-5.60417
28,10.8563,-78.3621
14,6.02007,-50.5159
6,3.55014,-1.16714
34,12.7946,26.5358
24,10.1453,-75.7333
6,2.4456,21.3594
36,11.3925,-10.518
10,3.38342,-14.249
14,4.59806,-33.4102
30,9.45912,-25.1666
4,0.897157,6.88416
4,0.904869,3.2355
12,3.61685,-15.858
4,1.78042,8.06299
6,2.31389,-14.7397
8,3.61293,-15.9354
14,5.19511,51.223
8,2.82321,11.5686
10,2.42068,23.1906
4,1.25298,2.06341
26,10.3785,35.4969
30,10.5837,-87.0151
28,9.54175,2.10753
12,3.61619,41.1867
26,8.66284,21.994
30,10.5872,60.3948
10,4.3024,-14.4603
6,1.17906,9.40695
18,5.40628,21.3576
24,9.75746,-65.755
4,1.14115,-5.3301
4,0.939818,2.43862
20,8.91528,-56.7052
28,13.5178,12.3121
50,18.2845,7.65618
10,3.81796,-11.5624
6,1.7124,21.7679
28,10.3027,19.4922
14,4.7821,-5.62459
26,10.3833,85.6686
2,1.23157,-0.145754
2,1.06923,0.772255
4,0.742792,-2.65998
12,3.88988,5.37638
6,2.33085,2.4088
18,6.18276,34.9409
8,3.60207,5.00965
4,1.5768,-7.00812
10,3.66852,3.9694
2,0.611772,0.562436
10,4.51917,47.1518
14,5.13007,40.4059
24,10.8253,-5.15227
4,1.14378,10.1488
12,4.12474,-36.4255
20,9.63762,-6.64401
22,7.88584,-33.8261
4,0.911347,9.83698
6,1.447,-14.8316
10,2.68635,35.8164
8,2.0454,6.5545
42,15.2128,-45.216
16,6.08603,-27.8737
6,1.84708,-8.57913
6,2.66799,-23.6212
32,11.2518,-21.5755
38,14.9848,-0.664773
4,1.52158,-9.59601
20,9.02735,-9.19789
18,9.15325,62.5522
36,11.5602,71.3683
20,6.88434,-39.1186
40,13.0055,-37.9294
8,2.96197,9.11964
8,2.71367,17.3579
4,2.27844,11.8314
4,0.778331,14.4766
4,1.27817,14.5865
18,5.21444,-5.54792
18,7.32171,-62.7958
42,12.9551,54.9029
16,4.91387,37.3589
22,6.43927,55.3368
20,7.61843,35.1853
14,4.72687,-16.4504
18,5.70598,-12.4613
76,33.2238,90.4469
6,2.51765,-7.81234
18,7.71836,2.43191
4,1.95339,-0.991391
24,10.233,-46.9886
8,2.09619,-35.8541
4,1.19546,2.2465
10,3.6975,-28.0325
18,5.32367,54.2621
8,2.84006,29.6455
14,4.58522,-44.6909
12,4.95796,15.8628
8,3.07876,5.8423
10,4.91743,36.0547
4,1.94798,-6.29407
34,12.204,-32.4129
6,1.78795,-12.2585
18,6.23942,-32.4771
16,4.23705,-56.22
10,3.42731,1.82106
26,9.85301,55.0776
10,2.79554,29.2331
12,4.59261,42.1536
4,1.54467,8.72896
8,2.32171,-3.33347
4,1.34059,3.52486
18,6.05721,7.18907
6,1.78989,5.88513
4,2.13531,-0.523402
4,1.88448,5.76179
8,2.39751,-29.3291
18,6.7582,68.5624
4,1.77851,5.82162
20,10.3483,32.7812
12,4.95488,33.3469
12,4.05329,45.953
4,0.811997,-6.44749
10,3.32341,-22.494
6,1.79227,-6.94377
6,2.20971,-17.1058
20,8.19845,-40.0801
8,2.03511,7.00269
4,0.917758,-9.01925
34,12.5369,-23.9041
8,3.65824,17.3912
16,5.93074,-38.7949
10,2.91512,2.56027
6,2.29494,4.5563
4,1.03111,1.25066
10,5.29383,34.269
4,0.867607,-10.8652
12,3.40501,33.6425
12,3.74328,8.93488
10,2.41015,5.18862
4,0.603981,1.15868
20,6.51016,-61.606
6,1.87885,20.1077
22,9.08539,-16.1119
50,19.1235,24.8506
32,12.2633,40.4402
4,2.44793,5.4205
12,4.49044,-2.77895
24,9.90861,-74.1519
4,1.59466,-12.4009
8,2.3416,-34.6915
4,0.935515,0.119764
6,2.73148,-14.6779
26,7.61085,14.6505
6,1.68131,-25.5264
6,1.77966,-0.856804
14,3.52958,-11.5751
10,4.35065,4.13825
16,5.49004,-55.2801
22,5.20701,24.8562
12,4.20124,-42.5017
4,1.28332,8.89294
34,10.7637,4.87598
