mult,pT,eta
6,1.25335,30.391
26,10.4717,-115.058
6,1.61113,25.2198
32,12.9236,68.9324
86,33.1284,66.1698
54,31.8862,80.4274
58,34.8554,-65.9136
20,6.61355,-89.7213
4,1.09106,-20.0307
22,9.15337,-59.3454
16,5.0228,55.0447
18,5.65494,78.016
48,19.2451,113.733
4,0.672178,10.4078
42,13.8038,-82.8704
24,8.32518,121.143
26,10.0108,98.7088
22,6.91661,57.3264
12,4.89411,60.0938
24,8.2641,92.1942
112,59.6041,26.1585
36,12.3008,-115.461
8,4.22211,-36.0651
2,0.456703,1.59028
30,12.9779,-69.1109
20,6.03956,-76.8057
4,1.80438,11.5404
32,12.2129,85.549
24,7.97871,103.048
64,23.5781,-67.9044
8,2.89669,-42.0953
80,34.8654,-31.831
4,1.01584,14.7827
44,14.763,84.7518
22,8.20833,-103.218
40,16.0866,-62.8319
16,6.04929,67.469
4,0.560822,17.2782
32,14.3566,73.0473
110,45.0735,-102.975
20,8.89016,-56.9507
28,9.86915,-48.6833
98,39.1809,103.906
46,16.9159,44.1651
12,5.41715,-39.9661
4,0.670107,-14.273
42,13.5825,-63.3441
38,14.9505,63.8195
2,0.480439,0.302109
2,0.593651,1.36691
2,0.7823,-1.53972
4,1.06075,-14.4608
32,14.5013,87.8139
44,19.415,-115.598
2,0.367196,1.43044
92,45.1677,15.3322
2,0.353563,-0.881605
22,8.75739,91.674
22,9.87274,92.9424
14,3.99244,-52.6756
28,9.88629,-85.7914
20,10.7826,63.9048
42,17.8952,-15.3227
24,8.31606,-79.4225
8,3.56164,41.0966
4,0.816566,-16.7181
28,11.3712,-71.3881
40,15.2358,-89.1076
40,14.0768,131.823
34,14.5211,66.5667
4,1.10285,-14.0587
20,9.70871,-11.0416
10,3.59472,30.5614
8,3.45844,-34.7068
24,9.10391,35.8264
12,5.51464,-58.6542
46,18.5641,26.7472
2,0.588618,5.41857
4,1.34956,5.00646
4,0.931263,16.5183
14,6.8274,-67.1545
18,7.42835,43.8048
102,61.5125,-60.5093
12,4.00375,-63.0518
40,16.0957,10.9491
6,1.57603,-32.4067
24,11.1919,65.3578
4,0.7143,16.1014
8,2.83496,38.2202
6,2.06869,23.3857
34,11.697,54.4734
18,6.13523,-58.29
40,14.1144,38.4638
36,14.3142,113.481
30,9.96876,97.7308
2,1.28345,-2.04927
6,1.47761,24.5533
40,16.0138,-35.8307
6,3.01243,24.6208
40,14.6616,64.0999
44,18.0619,59.8997
34,11.2046,65.0579
84,32.6002,117.69
2,0.682846,0.252814
18,6.0667,-84.9889
12,5.00762,-44.5757
10,3.15959,54.9729
2,1.08319,-0.461761
120,73.4858,-45.3334
2,0.367458,0.927159
18,6.32226,76.5943
52,26.4062,49.4982
10,2.90757,53.4399
22,9.73071,52.0469
32,12.0755,-42.4528
4,0.75106,17.4779
26,10.7942,2.65141
2,0.373236,1.63728
4,1.99459,-14.0784
20,6.18558,-90.5527
4,1.45326,15.2121
28,10.7384,73.7256
22,8.02159,80.4554
4,1.1819,-18.9849
8,2.13946,-41.8029
4,1.0974,-16.7408
30,11.765,-72.588
4,1.00773,16.346
24,8.83823,111.04
2,0.676542,2.38701
10,3.9388,-46.3161
34,11.8992,-70.7212
2,0.547617,2.5382
60,22.0593,-107.778
10,3.55387,-45.4709
34,18.6719,-9.10284
22,8.10193,42.5355
30,11.0441,-12.0433
4,3.06992,-12.1975
42,13.2745,-52.2957
2,0.638246,0.983811
26,7.94648,-89.5471
2,0.438833,0.253513
34,10.5245,73.1202
56,29.8803,66.6781
18,7.74764,61.4113
36,13.9063,-5.79356
32,15.3561,-93.9697
28,10.8446,-85.4644
10,2.00178,57.1406
16,4.88695,-44.6999
128,56.3362,-56.8655
22,8.50528,102.568
136,70.4352,80.363
26,9.293,-95.521
38,14.2104,17.8928
12,2.65291,64.1717
42,16.783,11.8473
36,13.5844,23.3154
4,0.638333,-19.6926
48,19.6824,-10.0203
28,10.0966,75.3681
26,12.0836,94.2642
2,0.785094,1.86608
12,2.27312,-72.9492
4,1.69234,8.83312
18,7.53557,82.7288
6,1.11865,23.8381
78,37.8202,-1.54568
34,11.173,77.7756
32,14.3581,24.8988
8,4.41527,4.1095
4,1.08495,18.4035
46,18.8926,124.573
4,0.929544,-12.2953
20,8.81093,65.3015
28,10.5781,26.8622
2,0.513876,1.26087
48,17.359,12.6852
50,20.2855,29.5076
24,10.029,92.8587
2,0.609975,1.25998
2,0.298561,0.419667
2,0.420596,0.905848
44,18.1445,102.7
6,2.4586,-28.7518
10,2.4927,51.5809
68,35.2686,-23.1813
34,12.4373,45.3198
36,13.1499,-77.0597
22,8.68997,-59.6823
28,10.2521,46.8955
28,10.9724,83.8655
24,9.5477,123.09
14,4.34458,64.3953
30,10.428,131.928
26,8.35541,86.8382
78,34.8708,69.1796
50,20.3418,62.6103
38,14.9926,-13.5258
72,34.5982,-37.5632
24,10.0836,95.9419
26,10.6324,-89.9806
50,22.0372,-32.0629
30,10.2019,-20.3534
32,12.4336,-133.33
54,22.4836,-78.3646
14,5.30276,-56.3703
24,8.47229,-53.4618
4,1.64724,-7.54398
36,15.6636,-143.467
18,6.62291,-68.3845
34,13.8871,-13.1147
34,10.3968,12.4446
36,11.3298,42.1924
36,11.0569,-92.626
46,18.8671,70.8077
2,0.576858,-3.14104
12,2.95018,45.3815
20,8.16082,-59.9713
24,7.32596,97.2088
110,57.9528,21.9993
2,0.783921,0.411428
16,5.35279,74.3823
20,9.54532,71.3738
16,6.28003,59.7099
24,8.93687,-56.4401
4,1.50388,-14.6249
30,12.2017,-36.4197
2,0.71269,1.15761
4,0.549873,17.1038
56,25.5255,41.7121
62,31.7259,115.267
54,23.742,-43.5756
62,32.9599,-137.732
18,8.02952,-22.6909
100,41.3317,-117.28
58,30.3921,-106.874
80,36.3141,-91.0781
8,1.82349,40.2309
4,0.969721,-12.53
8,2.72536,-39.9796
2,0.218256,0.112128
12,4.90252,56.6867
24,8.40767,-96.9019
48,24.4814,-34.4043
40,18.5218,11.416
22,7.9132,76.6263
10,3.33497,-49.884
24,11.5232,87.298
38,16.0403,-41.2999
6,1.93585,-17.8138
28,9.70212,26.0304
8,3.16898,35.3863
6,2.28831,27.5088
6,1.91681,-28.77
44,19.3481,-36.9023
2,0.421015,2.06739
2,0.317649,2.36928
16,6.26045,45.4753
12,5.75604,-53.9213
38,20.0972,50.7683
2,0.351134,0.148915
6,1.47657,27.4856
112,48.8487,127.201
30,11.8167,-51.9172
42,18.083,36.3751
8,1.89307,-41.6866
20,5.71138,80.4499
46,19.462,-53.3632
42,14.3481,93.5601
108,45.1786,196.462
32,12.1211,-28.4214
32,10.166,-33.8878
36,14.1685,113.845
20,8.58849,57.353
42,17.8452,43.8078
26,8.62056,32.4998
36,14.0894,5.51453
2,0.274434,-1.34367
10,3.32865,50.9984
8,2.7922,-40.5029
52,18.9277,-95.3074
18,5.75163,91.6707
80,41.6973,-185.04
48,25.7132,-165.688
38,15.8713,-118.78
6,2.95148,23.3249
4,1.23744,-14.8694
16,6.32024,35.7116
2,0.242591,-1.16046
2,0.0943152,0.662893
46,20.5268,-9.63065
76,27.9597,143.423
30,13.1832,-88.2057
24,9.52195,-38.0773
32,12.6176,81.8438
16,7.45178,74.9042
24,6.43952,30.2288
18,5.68516,-76.6061
6,2.64627,23.2781
18,5.76792,70.5697
2,0.699224,-0.646856
6,1.3981,-30.1891
66,40.5709,-179.468
62,26.0078,28.4251
12,3.98972,-49.0325
28,10.8014,-78.1078
28,12.0277,11.05
22,6.37198,-102.759
104,46.4778,-123.127
16,6.00806,-37.4009
36,16.2269,40.7669
40,14.2123,25.5782
126,56.719,113.52
82,37.3984,-98.3229
50,21.494,-31.2859
2,0.468893,0.170946
18,5.79908,-85.0762
32,21.6624,-85.9012
6,2.35158,-33.1483
2,0.405838,4.14123
48,20.225,-0.361679
10,3.81956,52.8582
26,9.30287,-98.935
22,6.85307,80.0151
36,10.722,33.6578
20,6.81465,-90.2907
4,1.16278,15.2088
34,14.7246,33.4947
24,12.3283,86.5035
60,24.1888,15.887
20,6.26315,97.9616
16,5.22549,46.6943
38,10.4892,-26.7037
208,128.462,141.475
6,1.49791,-29.1209
28,9.24621,-68.282
6,1.78062,-20.7483
8,2.71608,39.3026
16,4.74606,68.5424
46,24.1904,80.8961
40,17.3251,-35.7779
2,0.549004,-4.93577
4,0.616872,-15.3584
4,0.960383,-16.4144
12,4.47405,-55.7879
4,1.44574,-12.0096
4,1.04569,18.0943
28,12.3549,84.0842
6,2.04912,27.6282
24,8.95126,40.6766
4,0.921521,-17.4824
30,13.41,-98.5869
24,7.87604,94.1364
26,13.0663,-71.7043
24,8.87633,-99.86
16,5.25471,64.7129
38,9.40794,-70.0873
34,14.5095,-8.09244
22,6.8496,-122.812
42,12.5234,34.7567
2,0.426397,-1.43312
74,37.9804,109.624
26,9.12763,86.1649
34,13.7099,54.4205
24,9.49495,-54.1105
38,15.1988,-134.296
6,1.76319,30.2235
46,25.1115,-71.7192
8,2.83178,28.8207
2,0.409209,1.36459
16,7.34643,-55.2107
6,1.9723,26.4966
22,14.7708,57.2021
30,9.924,69.5397
24,9.67838,71.2959
4,1.36636,-14.4286
4,0.511729,-16.271
56,27.3799,14.6151
16,5.82324,20.6566
2,0.808629,2.28391
40,22.9557,89.5292
18,5.2474,-79.398
16,4.90841,82.709
50,22.3978,-95.3479
4,1.06985,15.1244
40,14.6692,-112.358
16,6.32672,-61.3802
12,4.65575,53.0086
52,17.5758,133.876
28,11.1746,12.3237
2,0.437529,0.361586
6,1.53723,-26.6443
14,4.36706,57.6795
32,8.48212,-31.7544
4,0.775804,-15.954
26,13.1029,61.9486
2,0.208568,-5.37528
26,10.9739,83.7825
40,16.4073,-64.2517
42,13.5902,45.0346
36,12.5947,-143.19
38,14.9154,63.8585
44,19.5698,-113.303
18,5.11611,-66.5322
6,2.10924,-22.7696
44,16.3187,32.0851
20,5.72672,74.5653
78,40.5904,-41.0149
4,0.647544,-16.1893
58,22.9219,74.9214
18,6.24753,-77.0408
10,2.28249,-47.4689
2,0.710515,-3.16675
2,0.434299,-1.10966
30,11.1813,-2.3514
2,0.460268,1.54928
6,0.873118,-25.7902
4,1.17291,-14.6823
26,11.9262,-57.9545
12,4.29385,-62.9944
34,10.5876,-118.982
24,11.5424,71.0234
16,5.33615,-56.5646
26,10.0937,-77.9349
32,12.4211,73.3897
52,24.8488,93.2558
26,12.581,-99.4584
6,2.4747,-26.0229
30,12.3732,21.083
24,7.94105,41.6458
12,4.57474,-42.8354
4,1.10122,-11.1915
2,0.343918,1.02614
18,6.25815,-70.4505
78,39.3497,56.8804
20,11.0984,-65.9806
4,1.1315,13.2288
46,17.4744,-71.1827
28,11.2017,58.9205
44,16.3297,48.4258
14,5.14962,58.53
78,36.2271,17.1923
18,6.50236,-72.0297
14,4.46192,70.3102
2,0.395901,2.52103
20,6.64127,95.7219
20,7.3571,-77.571
2,0.856989,-0.0259033
36,11.806,20.0132
12,3.99211,-1.36218
4,0.941306,-12.1213
30,10.8674,118.862
34,14.4031,82.3567
46,16.8734,78.5351
18,14.4363,-86.6047
8,3.09133,30.4718
26,10.5743,115.773
22,7.61283,109.107
2,0.406492,0.152204
22,12.091,-87.6436
74,38.1669,-48.6929
34,17.3277,16.8114
2,0.416565,-2.65608
82,48.7165,-0.130519
26,11.7604,-97.5416
8,2.61722,-37.1915
4,0.59625,-18.4849
10,3.74719,-48.5923
4,0.892569,-15.893
6,2.11962,20.7579
6,1.85926,-28.9093
20,7.91809,-78.0896
4,1.36844,12.3509
20,6.77609,-47.9225
22,9.73914,-69.5849
16,6.82408,-52.3771
26,14.1744,23.6481
48,18.1684,52.3558
60,25.309,160.855
48,16.2936,-27.4608
26,14.3877,-103.102
18,7.81679,-61.702
42,17.0679,85.3156
12,3.28903,55.2433
16,4.33779,-74.3225
8,2.04404,-44.1265
20,6.63488,-76.0051
44,17.8122,63.5219
38,18.9114,24.8569
4,1.43806,12.1387
8,3.71888,33.8753
20,6.32557,84.4593
32,11.4295,-62.7367
28,14.5764,-19.0011
16,6.33744,-74.4808
2,0.445357,4.57229
28,8.92249,86.4771
2,0.455077,-1.29893
8,4.18372,-35.9992
18,7.12778,70.2469
62,24.2443,-199.889
16,6.2283,77.4338
32,13.4262,-68.0743
2,0.615634,0.912992
14,5.34886,-33.8361
14,4.41971,49.2247
10,2.09826,-51.8561
6,2.39373,-24.92
48,24.5198,64.1365
52,21.3297,200.86
50,25.8917,-78.2265
26,9.91714,-76.0311
4,1.2487,-11.9243
56,21.9613,-111.119
32,11.3411,-101.523
2,0.503275,-1.03821
24,7.3166,47.2565
4,1.62991,-15.3204
32,15.3569,34.134
20,10.4737,-33.1429
28,10.3516,-42.9802
34,10.062,-101.209
14,4.50409,-66.4066
18,9.0814,19.7741
6,1.43005,18.3383
40,15.4693,10.005
16,6.75535,83.422
12,5.402,-42.2239
22,7.23148,84.6773
46,19.8982,-89.0991
32,13.174,-72.7799
36,16.616,28.8186
2,0.274244,1.0086
14,3.80782,-64.6282
16,5.15987,79.9272
14,5.52734,-65.775
46,17.1989,-67.4329
20,9.33409,-74.6409
2,0.867414,1.54253
16,9.1213,40.6966
2,0.741753,0.957578
28,9.87661,-75.2404
14,6.63088,71.3272
30,12.3824,-52.3991
66,28.5178,26.7194
2,0.626109,-0.113018
8,2.50058,-37.5441
8,2.63475,-39.9751
162,74.3555,-65.6395
38,14.7279,-49.5379
8,2.65766,39.1688
14,3.33272,78.1368
20,7.72063,72.3943
10,5.94684,-44.6432
10,3.63751,45.1706
66,34.4505,-46.9424
62,29.9087,-9.41427
4,0.28104,15.9897
56,21.1637,26.7211
20,5.56062,-60.2123
2,0.467115,-0.50864
14,4.02729,65.9412
24,11.4767,-37.6971
18,4.72885,37.556
6,2.82063,-24.8549
40,18.3516,-101.425
24,9.79478,105.575
66,27.4144,83.8847
4,0.925415,13.2445
22,7.27345,79.3014
2,0.80063,-2.17965
2,0.912374,-2.44337
4,1.56509,11.1311
28,10.1726,-86.3755
76,34.9749,86.6617
2,0.332362,-0.820477
32,9.6727,106.189
72,29.5389,-72.0441
120,50.6601,-52.1394
46,22.1402,83.278
28,9.26289,26.8978
30,13.1307,-82.5002
6,1.87707,-31.3815
12,4.45358,58.3496
32,13.8449,-27.892
4,1.67893,-13.855
2,0.532096,1.64086
38,13.6456,89.3069
2,0.755075,-2.1132
2,1.39755,1.01025
26,7.53957,114.286
4,1.25831,13.0295
16,5.39818,89.9188
4,1.19934,16.0984
4,0.713686,-16.2473
22,9.24561,-57.7803
30,9.86941,-78.4401
28,8.11881,39.4047
16,6.39043,58.4836
4,1.54043,13.9439
32,14.6233,-82.6272
18,6.13631,-85.991
32,12.4912,-37.7194
4,1.70773,-14.3317
40,15.1942,-31.2235
12,3.92475,-58.2332
6,1.68643,-24.5124
58,20.9984,106.395
20,11.0548,75.6043
22,7.69852,-27.3018
2,0.314359,-3.32508
26,12.8499,117.45
40,15.4839,55.7835
22,7.38387,-61.3109
2,1.04194,1.48799
24,10.4163,73.0844
24,9.92007,73.7151
34,16.5457,64.9272
2,0.545319,-4.2494
42,18.077,66.9938
10,4.04681,54.3702
16,6.33088,70.3935
4,1.31465,10.3643
18,9.48742,-79.3069
2,0.73181,-2.29318
20,6.56201,10.6204
58,26.8294,-93.4932
6,2.65558,-24.8263
30,12.4678,-46.8884
40,23.0881,-10.1617
2,0.277556,3.00673
38,12.4359,-64.7408
4,1.40009,-15.7956
6,1.68132,-27.8691
12,4.01526,67.8617
92,45.8635,-51.0548
8,1.72272,40.5254
56,22.2808,-129.726
16,6.83751,48.548
32,14.2362,-2.31107
26,11.4714,73.5908
4,4.16846,10.1763
4,0.987065,-16.6884
42,15.0746,-45.5832
20,5.09337,90.3911
20,8.06356,65.0992
22,8.00947,-98.4868
2,0.757327,2.16988
38,16.3684,-68.4175
8,3.19322,-26.5358
96,45.6625,167.729
8,2.01324,37.3197
22,6.28512,-70.9498
8,2.88152,-32.0798
16,4.74467,66.8761
66,36.5578,89.4974
30,9.84817,-76.9355
20,6.81199,-33.7286
38,13.6378,43.5669
16,6.43064,-79.8437
14,7.02673,-44.4738
18,4.70702,-97.25
66,21.6345,-127.797
14,5.15611,67.4433
12,4.22929,-28.552
12,3.43379,45.3393
26,11.1522,74.6489
4,1.01308,-15.0717
6,1.43209,-26.8778
32,10.029,117.544
30,12.1688,81.6852
14,4.90157,-72.1695
80,37.2459,187.733
8,1.97308,41.051
22,5.76249,96.996
14,4.59867,64.5127
2,0.432626,4.19573
88,48.232,9.5624
22,6.10704,88.4109
34,14.3183,38.4586
48,20.0549,83.6261
34,10.3785,-94.5391
4,1.36178,12.8431
36,15.4251,-116.211
96,52.4395,78.6501
14,5.59612,-52.9679
114,48.7795,-99.2862
4,1.01621,-16.1559
22,7.15561,78.6779
42,26.9619,-49.2128
14,5.51433,-46.9929
44,12.0557,-71.5087
22,11.1398,-76.5278
6,1.22669,-27.3882
34,13.5512,-73.589
16,5.36169,78.5554
4,1.2167,-10.4758
2,0.579433,0.545579
4,1.28765,-13.9053
40,14.4646,-39.0258
14,5.21442,-39.5254
40,16.6687,-11.0907
28,9.57211,49.8583
50,23.8798,-119.049
34,10.7775,85.33
36,14.901,70.5626
26,9.08021,-103.576
14,6.36965,-61.7541
14,3.67616,-66.7219
10,4.69944,-40.6661
44,21.437,-58.5688
4,1.93016,14.5026
28,12.9539,-70.817
20,5.11757,104.373
14,4.64804,47.1634
2,0.312378,-3.01043
14,4.70195,53.6853
2,0.477789,-3.74321
4,1.44023,-12.3899
10,4.44346,40.4073
6,1.50846,24.7635
28,11.8029,-82.254
50,22.752,91.0289
4,1.38016,15.7296
22,8.46936,35.4426
34,10.6409,117.664
48,26.3382,58.0295
14,6.28839,65.5743
6,1.90964,-29.2377
6,1.84337,30.9583
22,7.74961,-111.55
4,2.0554,-13.6244
32,12.5558,-124.577
12,4.119,-42.7921
36,14.3629,-47.409
4,1.26981,16.3308
38,14.7357,28.3906
50,21.3932,-86.2635
32,12.9924,99.7574
36,15.8321,-125.686
22,7.71977,-103.886
6,2.88749,25.2026
34,12.4702,71.6746
10,3.5551,53.3023
6,1.55508,-24.5954
24,7.38101,-124.422
16,5.9771,84.003
18,6.3716,-67.8778
4,1.00867,12.6104
90,38.3103,92.2704
46,20.3098,-88.7171
2,0.407964,2.0992
2,0.60425,2.63212
14,3.64394,75.7973
50,19.0018,70.1723
10,2.37924,-55.2675
30,11.7546,-85.0173
38,13.493,97.0484
48,18.5318,-70.6452
82,36.93,-93.9485
128,61.4288,181.421
16,7.1549,70.0453
18,8.31916,77.4375
20,5.84579,75.5011
6,2.14131,22.8434
48,17.8039,11.5351
158,77.7753,103.813
4,0.705733,-9.48063
40,16.3078,100.555
20,5.8612,27.3168
22,8.26087,96.2821
20,9.15239,-71.371
32,12.631,-38.1432
4,1.15154,-15.5058
8,2.58656,-36.6105
4,0.901995,-17.0674
18,7.30649,15.761
40,19.327,139.537
4,1.02284,11.2795
12,4.33053,-35.6616
30,10.6124,-70.4331
20,6.92291,106.941
62,38.8846,-42.7199
28,9.86141,-79.468
78,29.1459,88.6825
4,1.55173,-14.9475
16,6.27893,59.1466
14,5.46196,38.432
48,20.0271,40.0132
32,11.9607,-22.132
26,8.70283,-87.2471
4,1.3792,-16.6197
4,0.569867,-16.1221
30,10.5412,-72.2335
32,15.9317,-97.8256
2,0.611849,-3.15944
42,15.6502,32.8763
32,14.5014,-118.021
56,25.3756,-44.3391
18,7.70365,-82.2384
54,22.8882,-122.339
12,4.81059,-67.5432
18,7.35996,44.0521
4,0.899539,17.2967
28,9.55338,-22.165
46,19.7005,0.843942
24,9.33977,97.1129
10,3.67634,-37.2848
4,1.01996,-12.9302
50,22.6904,-59.185
28,9.80657,73.2392
2,0.477441,3.51581
102,50.2056,10.8309
18,6.05534,62.5254
22,8.74911,100.651
4,1.14846,-17.3104
20,7.11071,80.4561
26,8.65634,-95.5617
18,5.06735,-71.5712
22,9.39102,-40.1947
6,2.12761,25.5304
2,0.34656,-1.7236
46,17.0803,61.1988
34,10.54,108.426
30,9.95404,111.133
88,46.1248,-175.483
4,1.26629,15.4733
10,3.94996,43.2972
18,7.38931,70.9416
14,3.9666,-69.3838
6,2.42421,-24.1978
30,11.3961,-104.543
8,3.90069,-33.4398
34,11.5672,93.6658
24,8.25119,-126.815
36,17.6598,41.527
4,2.35016,-12.5696
6,1.61105,25.3585
72,31.352,-67.1494
6,1.52023,-24.5339
20,7.14897,-64.2593
4,1.07834,12.614
6,1.63519,29.4542
48,20.5698,19.1888
22,9.85983,-72.904
6,2.41601,-25.5092
66,40.9455,126.697
22,7.90987,17.5496
2,0.596235,-1.07142
18,6.64428,-70.0402
28,12.2483,-83.4435
84,37.7102,50.0932
2,1.49348,-2.39331
32,14.7377,105.638
16,5.37938,74.2096
60,31.0135,86.2431
10,2.26884,-52.6955
38,16.5294,-109.318
6,1.63863,29.0254
20,12.5366,-91.8736
10,3.66541,54.0125
4,1.69157,-8.35888
16,5.86796,-31.3372
26,7.77717,105.109
42,16.549,-32.1723
30,9.44073,-26.0283
16,6.14023,-85.8282
10,6.17479,-39.5396
16,4.87078,55.6783
110,53.6539,73.8015
78,29.0918,138.974
2,0.319365,0.510393
66,26.8674,88.8295
44,16.0604,82.2935
36,16.8458,-59.4836
40,18.6797,60.0979
34,12.3194,-14.3814
22,6.01231,-78.2508
60,27.5913,-7.66749
16,6.82773,67.9442
20,8.85732,-41.9175
2,0.4493,-2.56123
2,0.33928,3.39755
8,2.565,-44.1821
20,6.06338,65.1374
34,12.4216,63.0786
36,13.8524,-154.978
4,1.87586,14.0709
40,16.4778,88.4655
2,0.476603,0.516412
22,7.76922,-98.0888
8,2.11427,-42.0876
2,0.371938,0.634833
4,1.26664,-12.1592
150,73.0287,59.6673
18,4.58136,-83.9802
6,3.03309,28.6124
8,3.51854,33.8464
54,21.9928,45.6154
26,8.76412,108.764
10,3.48843,-51.8429
16,5.50992,-62.5559
8,2.78801,38.2929
18,5.36422,96.1486
12,3.64545,-41.4849
110,49.0051,143.945
152,81.5562,82.6425
24,8.79234,-105.269
2,0.404903,2.15341
8,3.41958,36.4349
46,22.1648,-40.0353
22,8.56112,33.9586
38,18.2725,-92.7517
38,16.4938,63.58
2,0.411947,-2.57617
4,0.771333,14.506
4,1.94338,13.761
16,7.66835,43.255
18,8.07212,-54.3623
28,7.42967,59.761
32,12.9159,-79.6761
50,21.4378,-37.3494
24,7.27166,-72.0817
146,92.648,77.8446
18,4.91872,-85.2804
40,13.7786,28.4148
48,18.9342,-75.538
6,2.16726,-26.5504
8,2.2173,-36.5664
10,3.16457,46.9432
8,2.19767,-38.5275
22,9.64803,-72.1039
4,1.2854,10.4143
56,24.3532,-29.6904
18,6.19634,81.2634
40,14.2675,40.3767
16,4.89645,84.533
126,61.0569,-115.42
46,15.8652,-57.7192
36,13.4963,5.7518
20,7.70815,86.5558
40,15.7031,40.3382
14,6.08383,-49.393
50,19.576,-45.1262
26,10.6129,86.1042
8,2.21853,42.5729
38,15.7328,-20.8131
108,59.5681,45.1369
22,6.51591,-66.1588
4,0.907727,-15.6825
14,4.69689,63.6594
24,7.63991,-71.4885
2,1.08158,-1.64444
52,22.9867,36.465
12,5.13239,56.1123
60,26.8617,68.2641
24,7.829,-36.8836
34,13.9429,-83.4483
28,11.8417,89.4843
10,3.2603,-52.5565
46,22.402,75.0779
40,14.6877,-83.656
38,14.964,19.6823
26,12.7517,-78.1068
8,3.34049,40.827
32,14.6792,73.714
36,12.1745,-53.9989
54,19.0127,21.7691
58,20.5096,149.388
16,6.72739,-71.9776
2,0.383669,2.19781
14,5.09597,-49.4334
6,2.14961,-27.7549
10,5.68254,44.1828
38,10.669,-9.95992
44,26.0923,18.1348
36,16.1529,47.0911
14,5.38352,34.0168
2,1.02176,-1.68942
30,13.891,126.128
16,8.10704,72.3869
4,1.40933,14.9427
86,42.4944,-85.5638
4,2.01293,12.882
28,9.40283,-109.794
54,23.3991,-42.7736
18,5.82826,-17.6815
32,10.985,36.7498
2,0.769863,2.05667
24,7.68672,-91.6435
8,2.62866,-42.0098
20,8.32921,58.445
10,3.95209,-45.1807
44,18.35,-119.252
14,5.47697,44.9325
70,29.9285,-61.4073
4,0.915546,-16.3883
2,0.388291,0.358277
8,2.60106,-40.3567
26,9.48633,102.704
36,17.7775,55.1342
136,67.6425,-17.0054
16,4.94063,75.8893
4,1.10005,-15.8833
2,0.441427,-0.607636
22,6.49908,-44.3791
38,15.1054,70.4096
26,9.17881,123.827
22,6.29329,92.3052
12,5.09952,-54.5478
72,25.5363,5.1733
20,7.10254,35.7571
88,47.2081,-70.0325
4,1.37557,-14.7088
66,25.3057,-98.7786
34,14.3521,45.8549
10,2.42067,-52.4564
10,3.55216,-47.1295
22,9.12384,74.0149
6,3.44846,27.5639
4,2.5328,12.2442
14,3.79947,-69.013
46,18.2756,15.6164
36,15.1375,105.687
4,1.3458,-12.1817
18,5.62288,-71.3262
2,0.446244,-0.266662
4,1.08333,14.5554
20,8.83327,36.8655
36,13.9797,-44.777
34,11.1668,-54.0584
20,7.28729,-67.6896
86,41.3337,-46.8081
98,47.7343,54.7285
40,16.1511,93.6397
14,4.89223,-61.2993
26,8.30048,-103.833
4,1.42524,-10.023
70,26.4941,77.3762
20,7.0956,82.0764
6,1.93233,23.9669
4,1.08228,14.8716
4,0.639541,17.5259
18,7.77232,-83.887
28,10.0151,-117.462
32,14.6961,31.5661
16,4.91704,75.959
2,0.298537,0.208661
26,9.88636,-106.831
10,4.24307,-34.6521
24,8.78168,-36.7088
4,1.66823,-13.0345
2,0.648994,-0.150303
16,4.4123,49.9841
12,3.68252,-66.6843
2,0.910697,-2.83226
28,10.9071,-68.6007
20,7.41873,84.3053
46,16.6372,69.0919
26,8.70464,-88.7847
10,4.5138,-33.9926
12,3.3064,-70.5764
16,5.90313,-85.9627
40,13.6454,100.616
16,6.04045,-51.3381
2,0.498207,1.09758
32,10.7663,59.0359
14,5.92425,59.4898
38,14.4773,-77.876
38,14.091,67.6594
26,11.6766,-100.393
22,8.59612,-79.9381
14,6.37628,68.7649
2,0.868851,-1.81952
12,2.74875,-70.611
14,4.55454,-69.4061
6,2.09023,23.4253
8,2.04457,-34.4267
2,0.542754,-3.42077
2,1.38598,2.33928
32,11.047,103.102
4,1.00588,17.9637
6,1.94766,-25.9352
2,0.711639,-2.33724
4,0.944659,-16.943
30,11.5566,-106.062
38,13.4987,42.1233
16,5.36485,-58.7089
30,9.69689,40.4269
10,3.46253,-49.1782
42,14.4413,99.1084
30,12.7563,101.69
68,34.5192,67.7916
6,1.06686,-31.9889
4,2.02231,12.1002
36,12.9476,56.8831
14,5.4486,-64.9505
28,8.0226,-79.7749
10,4.50739,42.4455
8,2.98382,-35.7831
4,1.32596,-13.1245
58,24.9933,-122.922
4,1.8269,-17.025
4,0.494859,18.6466
8,3.22493,-31.7558
50,20.6531,36.4303
4,0.596987,18.2594
66,27.2655,-65.1612
56,20.9406,-40.9711
6,0.760832,25.2827
18,6.76133,-73.3698
34,12.6202,3.7121
2,0.58304,0.16213
2,0.303176,2.84736
10,4.59096,-46.7842
136,74.9382,72.45
2,0.276747,1.52075
30,18.031,84.6109
52,23.0141,-86.632
46,24.5169,53.4544
6,1.16462,23.345
4,0.605774,17.9963
4,1.88679,-14.4433
44,16.5767,-16.1276
28,10.209,68.9732
4,1.55175,13.8864
2,0.300267,-4.73746
20,7.17414,54.7615
6,2.01292,31.1037
64,32.0848,41.6305
38,12.8313,-56.0477
32,13.81,-19.9379
4,1.23046,-13.3813
40,18.4316,-49.1533
38,14.8051,91.9365
10,3.37076,51.163
30,10.9912,110.132
30,12.8663,-116.621
12,3.4245,37.5911
